i,j,cmd,value
BRA,SGP,280470,184.0
BRA,SGP,720293,293979306.23813444
BRA,SGP,750210,1274394.368627451
BRA,SGP,850511,474.0
BRA,SRB,260200,41976.470588235294
BRA,SRB,280469,80313.72549019608
BRA,SRB,720293,32245058.82352941
BRA,SRB,850511,1599.2037070026586
BRA,SVK,280469,519542.61960784305
BRA,SVK,720293,118916930.47058824
BRA,SVK,850511,564.0
BRA,SVN,260200,27297.788235294116
BRA,SVN,260600,59661.374830636894
BRA,SVN,280469,614623.6309865947
BRA,SVN,720293,17741146.58235294
BRA,SWE,260200,163280.6
BRA,SWE,750210,28031939.325490195
BRA,SWE,811292,201503.10588235295
BRA,SYC,850511,846.7941176470588
BRA,THA,250490,2066468.2338049477
BRA,THA,720293,2221258.392156862
BRA,THA,850511,58.0
BRA,TUN,260600,707472.0
BRA,TUR,260200,2876613.2046924937
BRA,TUR,260600,350640.47123225767
BRA,TUR,280469,309247.0588235294
BRA,TUR,282200,10256924.194708876
BRA,TUR,720293,52980822.73674694
BRA,TUR,811292,62588.23529411764
BRA,TUR,850511,8881.663499180913
BRA,UKR,260200,354756.45098039217
BRA,UKR,260600,630254.0
BRA,UKR,280469,146627.25490196078
BRA,UKR,720293,369693.70588235295
BRA,UKR,850511,136.0
BRA,URY,250490,9079.044701749535
BRA,URY,251110,18867.79094981312
BRA,URY,260200,20039716.0
BRA,URY,260600,885539.9091005308
BRA,URY,280429,187420.49032921533
BRA,URY,750210,246447.74089467537
BRA,URY,850511,7574.37408957769
BRA,USA,250490,30672.788377852172
BRA,USA,251010,80.0
BRA,USA,251110,30840.0
BRA,USA,252910,29947.128719528657
BRA,USA,260200,122419.22926513705
BRA,USA,260600,5221753.92070055
BRA,USA,280429,1412242.0
BRA,USA,280469,321737587.11133796
BRA,USA,720293,233305584.37996674
BRA,USA,750210,6880.0
BRA,USA,810194,226.0
BRA,USA,810411,7219313.647058529
BRA,USA,810820,26049.810819096256
BRA,USA,811292,5268489.447888215
BRA,USA,850511,41896.64093317493
BRA,VEN,810194,2648.0
BRA,VEN,850511,27976.0
BRA,VNM,260200,170974.0
BRA,ZAF,252910,53745.47450980392
BRA,ZAF,260200,39.79607843137255
BRA,ZAF,260600,654178.3489422282
BRA,ZAF,280469,39.79607843137255
BRA,ZAF,283691,7.701960784313726
BRA,ZAF,720293,34291974.85341308
BRA,ZAF,850511,3877.9820019547456
BRB,DEU,280429,6122.0
BRB,GUY,251010,834509.2705882352
BRB,USA,280429,5468.5
BRB,USA,850511,505.5
BRN,AGO,850511,531.3725490196078
BRN,MYS,280429,93228.08373064204
BRN,MYS,280469,6028.333333333333
BRN,MYS,850511,10894.261
BRN,SGP,251110,28825.925
BRN,SGP,280429,166770.052
BWA,IRL,810411,27.476153846153846
BWA,NAM,280469,175.87450980392157
BWA,NLD,270112,101815.92156862745
BWA,ZAF,260200,445.2470588235294
BWA,ZAF,270112,117904404.32745098
BWA,ZWE,270112,8607.588235294117
CAN,ABW,850511,6729.48
CAN,ARE,252800,14206.188
CAN,ARE,720293,30573093.64
CAN,ARE,810820,259227.072
CAN,ARE,850511,65787.18
CAN,ARG,720293,479974.92320500896
CAN,ARG,750210,732713.3529411765
CAN,ARG,810820,260908.14344680743
CAN,ARG,850511,9970.285412662877
CAN,ARM,810820,54002.118105632355
CAN,ARM,850511,1919.188
CAN,AUS,250490,1052.404
CAN,AUS,711011,4075.824
CAN,AUS,720293,1270506.6035067614
CAN,AUS,750210,49988598.9427256
CAN,AUS,810820,722812.6481398725
CAN,AUS,850511,408877.6459703326
CAN,AUT,720293,174790.64901960784
CAN,AUT,750210,10607154.478431372
CAN,AUT,810820,460676.12949849304
CAN,AUT,850511,7810.117647058823
CAN,BEL,252910,3583.730373777951
CAN,BEL,270112,22783913.705046885
CAN,BEL,280429,652.5436776126244
CAN,BEL,750210,115358760.09474155
CAN,BEL,810820,3342828.782549415
CAN,BEL,811292,553148.22
CAN,BEL,850511,1737.709300275756
CAN,BGR,850511,75.92156862745098
CAN,BHR,850511,2160.316
CAN,BHS,850511,1287.8150997050682
CAN,BRA,252910,2114.2724290036826
CAN,BRA,270112,29668068.62745098
CAN,BRA,280469,452579.17759583576
CAN,BRA,720293,33914729.85967394
CAN,BRA,750210,22842814.282443296
CAN,BRA,810194,15644.615384615385
CAN,BRA,810820,67413.60585031836
CAN,BRA,811231,425.4901960784314
CAN,BRA,811292,764.7058823529412
CAN,BRA,850511,19639.45776347438
CAN,BRB,850511,6529.259539457323
CAN,CHE,252910,2077.1176470588234
CAN,CHE,711011,158430623.4392157
CAN,CHE,711021,11642846.870588236
CAN,CHE,750210,366756.1960784314
CAN,CHE,810820,2674331.507660955
CAN,CHE,811292,7318.313725490196
CAN,CHE,850511,7234.994142620441
CAN,CHL,270112,16375924.2
CAN,CHL,720293,175669.32948868498
CAN,CHL,750210,1116985.106464975
CAN,CHL,811292,2796.921568627451
CAN,CHL,850511,3485.353973218289
CAN,CHN,251110,658.8235294117646
CAN,CHN,260200,276411.704
CAN,CHN,270112,4726201087.606518
CAN,CHN,280469,2017735.294117647
CAN,CHN,711011,83737.02
CAN,CHN,720293,85298308.67267872
CAN,CHN,740311,6767436.984
CAN,CHN,750210,310698608.70484483
CAN,CHN,810320,4259.896863486066
CAN,CHN,810820,1619306.7009042064
CAN,CHN,811292,12597.381922176406
CAN,CHN,850511,416318.2646203651
CAN,COL,720293,15796.039215686273
CAN,COL,850511,618.4920277324334
CAN,CRI,740311,86.303747892686
CAN,CRI,850511,9626.960249737505
CAN,CUB,280429,29401.04
CAN,CUW,850511,2081.704
CAN,CYP,850511,1001.7333333333333
CAN,CZE,270112,14665023.529411765
CAN,CZE,720293,736027.4509803922
CAN,CZE,750210,1819117.6470588236
CAN,CZE,810820,96199.74239179328
CAN,CZE,811292,3560.78431372549
CAN,CZE,850511,6157.771473829534
CAN,DEU,252910,13823.733333333334
CAN,DEU,270112,607538310.7974702
CAN,DEU,280429,114880.29921707945
CAN,DEU,280469,53507400.37943543
CAN,DEU,283691,13741.545098039216
CAN,DEU,711011,66063143.76470588
CAN,DEU,711021,8111826.384313725
CAN,DEU,720293,215927029.2235294
CAN,DEU,750210,286440724.1215686
CAN,DEU,810194,9694676.536
CAN,DEU,810320,1935695.8495697686
CAN,DEU,810820,27890142.2279444
CAN,DEU,811231,1088821.4306503977
CAN,DEU,811292,10730556.887846408
CAN,DEU,850511,158744.4149684984
CAN,DNK,270112,3635.44
CAN,DNK,850511,280.17626785492394
CAN,DOM,850511,40855.22629154198
CAN,DZA,850511,145.176
CAN,ECU,750210,328235.29411764705
CAN,ECU,850511,4277.824
CAN,EGY,250490,20372.128662534804
CAN,EGY,283691,724.1960784313725
CAN,EGY,720293,302878.4009803921
CAN,EGY,750210,493070.31862745096
CAN,EGY,850511,2361.944
CAN,ESP,270112,1659.3411764705882
CAN,ESP,280429,4245.3212860429985
CAN,ESP,720293,14149788.045677455
CAN,ESP,750210,58835148.22429207
CAN,ESP,810820,189521.14929187746
CAN,ESP,811292,2624.1907733344588
CAN,ESP,850511,8627.07243789411
CAN,EST,811292,6932.037187145956
CAN,EST,850511,968.2479994226132
CAN,FIN,270112,90917954.11461267
CAN,FIN,750210,67106606.84
CAN,FIN,810820,441264.67791594623
CAN,FIN,811010,14505.876470588235
CAN,FIN,811292,21465.173116132508
CAN,FIN,850511,1384.944
CAN,FJI,850511,362.3529551601875
CAN,FRA,250490,1388.3864510856001
CAN,FRA,252910,2491.5960784313725
CAN,FRA,260200,95079.69411764706
CAN,FRA,260600,118.85098039215686
CAN,FRA,283691,619.7156862745098
CAN,FRA,720293,5272309.176470588
CAN,FRA,750210,154043988.07058823
CAN,FRA,810320,1023405.6419921331
CAN,FRA,810820,27818147.957049914
CAN,FRA,811292,73956.09890240814
CAN,FRA,850511,1018928.2052032988
CAN,GAB,850511,3367.192
CAN,GBR,280429,145023.584
CAN,GBR,280480,31361.104
CAN,GBR,711021,18402.78431372549
CAN,GBR,720293,13582090.407843137
CAN,GBR,750210,33032474.115253504
CAN,GBR,810320,2040.24
CAN,GBR,810820,4356834.920206522
CAN,GBR,811292,643845.221027108
CAN,GBR,850511,105502.49322636466
CAN,GEO,850511,65.0049254703207
CAN,GRC,850511,2112.6378365921582
CAN,GRL,850511,44.44
CAN,GTM,251110,3304.901960784314
CAN,GTM,850511,19.607843137254903
CAN,GUM,850511,899.112
CAN,HKG,270112,69627143.13354525
CAN,HKG,280480,250.716
CAN,HKG,811292,2375931.228
CAN,HKG,850511,65198.048
CAN,HND,850511,616.1893112834258
CAN,HRV,850511,3124.1468524515617
CAN,HUN,850511,11952.191834656634
CAN,IDN,270112,32242524.7010333
CAN,IDN,280480,330.2119914756531
CAN,IDN,720293,270304.8743502528
CAN,IDN,750210,5068555.290240501
CAN,IDN,850511,25.49019607843137
CAN,IND,252800,296851.0713150623
CAN,IND,270112,3105816.0683834916
CAN,IND,280469,2577111.072
CAN,IND,720292,272887.8274509804
CAN,IND,720293,30879067.56167423
CAN,IND,750210,235603684.48568955
CAN,IND,810194,52392.4
CAN,IND,810411,738.3815384615384
CAN,IND,810820,1251240.3096650755
CAN,IND,811292,24848.37275178387
CAN,IND,850511,138364.85970052946
CAN,IRL,280429,55260.37370964273
CAN,IRL,280469,2650.012
CAN,IRL,711011,57.30294117647058
CAN,IRL,720293,6270.816
CAN,IRL,810820,67234283.80640829
CAN,IRL,811292,499.116
CAN,IRL,850511,996.4264705882352
CAN,IRQ,850511,14001.468
CAN,ISL,280469,273988.54215686274
CAN,ISL,850511,809.6235294117647
CAN,ISR,280429,637976.2324026567
CAN,ISR,720292,1960.7843137254902
CAN,ISR,810820,80267.55494505362
CAN,ISR,850511,8232.925447687368
CAN,ITA,750210,26886951.924854286
CAN,ITA,810194,2161.88
CAN,ITA,810820,8265549.407973218
CAN,ITA,850511,30856.296063941998
CAN,JAM,850511,145.94
CAN,JOR,850511,2152.632
CAN,JPN,260200,381770.92156862747
CAN,JPN,270112,3015483938.1704865
CAN,JPN,711011,3052.0893545656604
CAN,JPN,720293,2134427.132695378
CAN,JPN,750210,114750704.85812598
CAN,JPN,810820,1163315.3626848408
CAN,JPN,811292,9511252.254118156
CAN,JPN,850511,7401.296107112923
CAN,KAZ,850511,8069.921446508538
CAN,KEN,850511,1234.2274169916368
CAN,KOR,260600,34063.288
CAN,KOR,270112,3465571218.4707494
CAN,KOR,280470,115711.48524922582
CAN,KOR,282200,1391.8083315708225
CAN,KOR,711021,465.6862745098039
CAN,KOR,720293,3693647.0638836236
CAN,KOR,740311,8.400754175147892
CAN,KOR,750210,121384303.18361264
CAN,KOR,810820,948799.3663843656
CAN,KOR,811292,17442.738119727343
CAN,KOR,850511,16818.84104148522
CAN,KWT,850511,1759.24
CAN,LKA,280429,416.4046183344705
CAN,LTU,850511,2800.0
CAN,LUX,850511,49.684
CAN,MAC,850511,21603.176
CAN,MAR,750210,20208.639215686275
CAN,MAR,810820,2408840.136
CAN,MAR,850511,276.992
CAN,MDG,280429,1359.5736093454623
CAN,MDG,850511,9872.26
CAN,MDV,850511,4155.82
CAN,MEX,270112,28422793.548
CAN,MEX,711021,503182.152
CAN,MEX,720293,6017629.411764706
CAN,MEX,750210,38144231.37254902
CAN,MEX,810820,54601.208
CAN,MEX,850511,791727.1264735366
CAN,MKD,750210,1256787.5098039214
CAN,MLT,850511,6180.180392156863
CAN,MMR,280429,13285.14
CAN,MUS,850511,2552.08
CAN,MYS,251110,251.07254901960783
CAN,MYS,270112,111929274.32169178
CAN,MYS,280470,2661.504
CAN,MYS,720293,13972357.22097783
CAN,MYS,750210,10529419.047879351
CAN,MYS,811292,131.1058823529412
CAN,MYS,850511,14616.698323850072
CAN,NAM,850511,1901.6666666666667
CAN,NGA,280429,823.4711949598521
CAN,NGA,850511,9649.128
CAN,NLD,252910,3362.8078431372546
CAN,NLD,260200,97.62647058823529
CAN,NLD,260600,83.8313725490196
CAN,NLD,270112,327519078.7235979
CAN,NLD,283691,4603.277954440423
CAN,NLD,283692,1059.0282618303813
CAN,NLD,720293,86114179.45557691
CAN,NLD,740311,1431285.716
CAN,NLD,750210,306809720.9788007
CAN,NLD,810820,567562.2745053335
CAN,NLD,811292,52989.357492063406
CAN,NLD,850511,547076.5978594084
CAN,NOR,280469,1004523.9509803922
CAN,NOR,810820,75669.74345685533
CAN,NOR,811292,918.4784313725489
CAN,NOR,850511,2826.6306286444737
CAN,NZL,251010,45662.79607843138
CAN,NZL,280469,617.148
CAN,NZL,810411,4790.5
CAN,NZL,810820,894494.9205614384
CAN,NZL,811292,67.64117647058823
CAN,NZL,850511,28075.989756855946
CAN,PAK,750210,151952.02647058823
CAN,PAN,850511,1468.24
CAN,PER,280469,1961894.3428576032
CAN,PER,850511,31142.250018222552
CAN,PHL,280429,3813.6713125182
CAN,PHL,280470,168.87108069096914
CAN,PHL,850511,47.676
CAN,POL,270112,164965759.32092908
CAN,POL,720293,59037.25490196078
CAN,POL,750210,386583.3333333333
CAN,POL,810820,1029.1259995522166
CAN,POL,811292,4309.361114327809
CAN,POL,850511,541.2959524494387
CAN,PRT,283691,978.0156862745098
CAN,PRT,810820,75523.3031890635
CAN,PRT,850511,1167.865263889191
CAN,PYF,850511,2422.712
CAN,QAT,252800,663.664
CAN,QAT,720293,32215.68529411765
CAN,QAT,850511,1418.5520000000001
CAN,ROU,810820,25377.37930604716
CAN,ROU,850511,10939.255489017789
CAN,RWA,850511,1135.364
CAN,S19,270112,784754193.3504634
CAN,S19,750210,72648003.57721385
CAN,S19,810320,3892.4479596787914
CAN,S19,810820,78034.74712489825
CAN,S19,811292,205297.7273722
CAN,S19,850511,16485.45633864966
CAN,SAU,850511,66928.60597987662
CAN,SGP,250490,6.206249766413339
CAN,SGP,280429,3261.329681490777
CAN,SGP,711011,23885.08
CAN,SGP,750210,27066328.11935304
CAN,SGP,810820,386351.00898645615
CAN,SGP,811292,546694.5171937046
CAN,SGP,850511,3264.909238280737
CAN,SLV,750210,24073.539215686273
CAN,SLV,850511,1921.0980392156862
CAN,SRB,750210,910470.5882352941
CAN,SUR,850511,105.48
CAN,SVK,270112,762825473.6078432
CAN,SVK,720293,46065772.807843134
CAN,SVN,720293,920386.4078431372
CAN,SVN,750210,78298991.45980392
CAN,SVN,810820,16887.52097286359
CAN,SVN,850511,6337.404
CAN,SWE,270112,147887120.962862
CAN,SWE,280469,846074.3340951948
CAN,SWE,282200,2949.301266990613
CAN,SWE,283691,7050.752941176471
CAN,SWE,720293,371.09411764705885
CAN,SWE,750210,256683876.61394554
CAN,SWE,810820,1183751.092
CAN,SWE,811292,1079652.148
CAN,SWE,850511,1401.252
CAN,SXM,850511,152.084
CAN,SYC,850511,6.911764705882352
CAN,THA,740311,562.439826197457
CAN,THA,750210,18611362.40670452
CAN,THA,810820,42909.37278663641
CAN,THA,811292,309.9607843137255
CAN,THA,850511,24423.074835656287
CAN,TTO,750210,7188.249019607843
CAN,TTO,850511,9058.464
CAN,TUR,252922,119709.80392156863
CAN,TUR,720293,25138831.37254902
CAN,TUR,750210,3482252.25787023
CAN,TUR,810820,348553.04394017276
CAN,TUR,811292,40268.02943818429
CAN,TUR,850511,2065.2045941417446
CAN,TZA,850511,31.33529411764706
CAN,UGA,250490,28.566257276735485
CAN,UGA,850511,39.21568627450981
CAN,UKR,270112,47222360.296431236
CAN,UKR,720293,1064751.3725490195
CAN,UKR,750210,3590022.6274509802
CAN,UKR,850511,3.1372549019607843
CAN,URY,280429,13343.533102488194
CAN,URY,850511,270.4970342194533
CAN,USA,250490,86759.4113520366
CAN,USA,251010,690221.2879631082
CAN,USA,251110,111205.93669149745
CAN,USA,252800,343239.8462053806
CAN,USA,252910,265418.4705188232
CAN,USA,252922,447270.5882352941
CAN,USA,260200,32008.83427548151
CAN,USA,260600,13834280.651999999
CAN,USA,270112,358248172.86524767
CAN,USA,280429,187962312.51115996
CAN,USA,280469,219947513.03835982
CAN,USA,282200,13415.346276106367
CAN,USA,283692,748503.904
CAN,USA,711011,18777424.52000721
CAN,USA,711021,452664.01409438334
CAN,USA,720292,64054575.80679224
CAN,USA,720293,224139655.4717493
CAN,USA,740311,2397551434.5001493
CAN,USA,750210,1437343313.958381
CAN,USA,810194,22899.970244434695
CAN,USA,810320,114578.87362450238
CAN,USA,810411,1370173.14461138
CAN,USA,810820,32849336.18360936
CAN,USA,811010,71747.93555707544
CAN,USA,811231,13296279.99788867
CAN,USA,811292,30222597.798878435
CAN,USA,850511,9118639.219901886
CAN,VEN,850511,39772.828
CAN,VNM,270112,193350024.32
CAN,VNM,811292,137625.736
CAN,VNM,850511,644.28
CAN,ZAF,280429,26717.50441975354
CAN,ZAF,720293,28985108.325024813
CAN,ZAF,810320,6629.80966771847
CAN,ZAF,810820,15310.681236558294
CAN,ZAF,811292,962.5999999999999
CAN,ZAF,850511,1713.7096548226668
CAN,ZMB,740311,799350.8369446365
CAN,ZMB,850511,149.1186274509804
CHE,ARE,280429,231988.596
CHE,ARE,711011,44369503.608
CHE,ARE,711021,3997558.132
CHE,ARE,850511,71374.548
CHE,ARG,280429,54954.944
CHE,ARG,810194,9890.123076923077
CHE,ARG,850511,5845.572868145341
CHE,ARM,250490,15.407349086032815
CHE,ARM,811292,10121.98
CHE,ARM,850511,625.5294117647059
CHE,AUS,280429,293128.18838850723
CHE,AUS,711011,5513358.082979331
CHE,AUS,711021,1143475.5311954252
CHE,AUS,810194,525.176
CHE,AUS,850511,93694.9544953765
CHE,AUT,251110,15102.694961546737
CHE,AUT,252922,1355.584
CHE,AUT,260200,89.772
CHE,AUT,280429,80895.70335739391
CHE,AUT,280469,913.9116633914331
CHE,AUT,283691,54.11862745098039
CHE,AUT,711011,66096541.62372514
CHE,AUT,711021,166742.2696555427
CHE,AUT,740311,27196.928
CHE,AUT,810820,224.436
CHE,AUT,811292,2675.177450980392
CHE,AUT,850511,907677.665082182
CHE,AZE,850511,2379.0
CHE,BEL,280429,118269.68283758628
CHE,BEL,283691,410.93137254901956
CHE,BEL,711011,19735.698039215687
CHE,BEL,711021,28034.550000000003
CHE,BEL,811292,136595.59349317086
CHE,BEL,850511,51740.579605258434
CHE,BEN,850511,373.6107843137255
CHE,BGR,280429,2298.204
CHE,BGR,711021,76820.01960784313
CHE,BGR,850511,149825.15111466782
CHE,BHR,850511,645.1257407519262
CHE,BHS,850511,44.888
CHE,BIH,850511,7997.133434063093
CHE,BOL,850511,22716.62359652207
CHE,BRA,280429,3748.052
CHE,BRA,283691,301.96078431372547
CHE,BRA,810194,7983.076923076923
CHE,BRA,810320,8887.503240434578
CHE,BRA,810820,309.72
CHE,BRA,850511,371300.02734486165
CHE,CAN,250490,6145.008
CHE,CAN,251110,31142.473529411764
CHE,CAN,280429,244574.1482761826
CHE,CAN,280469,11.227450980392156
CHE,CAN,280470,2.545252783197906
CHE,CAN,283691,3536.2686274509806
CHE,CAN,711011,13986157.196482634
CHE,CAN,711021,11812116.168627452
CHE,CAN,810820,10141.60564347729
CHE,CAN,811292,6325.862745098039
CHE,CAN,850511,72540.41326374655
CHE,CHL,280429,9875.104
CHE,CHL,850511,6945.448353989409
CHE,CHN,260200,17.956
CHE,CHN,282200,8422.924038785495
CHE,CHN,711011,283298095.05455256
CHE,CHN,711021,53152.68364445206
CHE,CHN,740311,35.908
CHE,CHN,750210,269.6078431372549
CHE,CHN,810820,166858.9615678821
CHE,CHN,811292,127927.464
CHE,CHN,850511,2218791.041124854
CHE,CMR,850511,45569.108
CHE,COL,850511,23410.860233832434
CHE,CRI,283691,2368.6764705882356
CHE,CRI,850511,352.9066433764497
CHE,CYP,850511,2821.2459637079855
CHE,CZE,280429,14398.01647648378
CHE,CZE,711021,82419.60784313726
CHE,CZE,810194,6158.069052509094
CHE,CZE,810820,23994.986915883816
CHE,CZE,811231,7648.716
CHE,CZE,811292,1573.1156935689946
CHE,CZE,850511,5690181.64507251
CHE,DEU,250490,36201.10269917219
CHE,DEU,251010,538.64
CHE,DEU,251110,9837.38849590181
CHE,DEU,252910,350.116
CHE,DEU,260600,474256.28
CHE,DEU,280429,7530481.584018066
CHE,DEU,280469,1146562.224
CHE,DEU,282200,3353.048
CHE,DEU,283691,100157.00743094404
CHE,DEU,283692,33802.535869911415
CHE,DEU,711011,173934482.0268483
CHE,DEU,711021,341159250.98166525
CHE,DEU,720292,94.264
CHE,DEU,720293,30928.54705595413
CHE,DEU,740311,814812.1501863849
CHE,DEU,750210,213156.3962517603
CHE,DEU,810194,3332330.3872304885
CHE,DEU,810320,28453.355011733587
CHE,DEU,810411,431521.52812436275
CHE,DEU,810820,39999.853099478525
CHE,DEU,811231,774749.1508625842
CHE,DEU,811292,224266.54920459606
CHE,DEU,850511,190848690.10235992
CHE,DNK,280429,97214.87441693185
CHE,DNK,810820,269.32
CHE,DNK,850511,29551.73191870834
CHE,DOM,850511,7199.848
CHE,DZA,850511,59820.676
CHE,ECU,280480,6779.754681503926
CHE,ECU,850511,1759.7541414745958
CHE,EGY,251110,15.834313725490196
CHE,EGY,280429,9.637103208499346
CHE,EGY,740311,470471.01852575457
CHE,EGY,850511,309.72
CHE,ESP,280429,2513049.9446117906
CHE,ESP,280469,19675.39607843137
CHE,ESP,280470,3283.717314364633
CHE,ESP,282200,4232.2267025214
CHE,ESP,711011,433379.11911195086
CHE,ESP,810820,896351.8163239991
CHE,ESP,850511,936001.005982377
CHE,EST,270112,13113.841831215906
CHE,EST,282200,653.4973534994815
CHE,EST,850511,3550.3785838057934
CHE,FIN,260600,22.601960784313725
CHE,FIN,711021,49837.7568627451
CHE,FIN,810820,4540.924615978367
CHE,FIN,811292,739.6764705882354
CHE,FIN,850511,152180.35434976956
CHE,FRA,250490,1412.326817667845
CHE,FRA,270112,683.3843137254902
CHE,FRA,280429,12972526.930972647
CHE,FRA,280469,3149668.1426847777
CHE,FRA,282200,6704.7760993937345
CHE,FRA,283691,2015034.9926112215
CHE,FRA,711011,9796622.27301949
CHE,FRA,711021,39638959.05182247
CHE,FRA,740311,394196.25391113845
CHE,FRA,810194,176898.48689959908
CHE,FRA,810411,232185.59692307693
CHE,FRA,810820,615947.2384536905
CHE,FRA,850511,12013355.329734027
CHE,GBR,251110,49404.015686274506
CHE,GBR,252922,18049.650980392158
CHE,GBR,280429,20700.884560559793
CHE,GBR,711011,85348222.16187882
CHE,GBR,711021,129095586.49026968
CHE,GBR,810194,100691.31153846154
CHE,GBR,810820,220109.3666733677
CHE,GBR,811231,8501.564
CHE,GBR,811292,624292.0745098039
CHE,GBR,850511,3977352.1491687433
CHE,GEO,850511,371.7923993130404
CHE,GRC,280429,1265.808
CHE,GRC,711011,124610.324
CHE,GRC,850511,15733.4729465366
CHE,GTM,850511,359.096
CHE,HKG,260200,35.908
CHE,HKG,280429,52997.88
CHE,HKG,711011,251082060.8745098
CHE,HKG,711021,6145997.1401960775
CHE,HKG,810194,210.968
CHE,HKG,850511,90924.21409259336
CHE,HND,850511,142.971596915027
CHE,HRV,280429,4510.1643015776945
CHE,HRV,850511,3969.516870731898
CHE,HUN,280429,15297.478907059138
CHE,HUN,810194,498.244
CHE,HUN,850511,2720328.767319043
CHE,IDN,251110,7254.901960784314
CHE,IDN,740311,8732246.068064967
CHE,IDN,850511,132.98148145999747
CHE,IND,280469,276.48698261157915
CHE,IND,282200,202.29822092413303
CHE,IND,711011,2243133.7728715995
CHE,IND,810820,399403.9732739319
CHE,IND,811231,69368.104
CHE,IND,850511,528247.8762148462
CHE,IRL,280429,14221.858701089195
CHE,IRL,810820,35767.507106299694
CHE,IRL,850511,178641.27529815387
CHE,ISL,280469,112087.92647058824
CHE,ISL,740311,6427.6578410253405
CHE,ISL,850511,1711.4039215686275
CHE,ISR,251110,40.4
CHE,ISR,280429,2695.930874253895
CHE,ISR,711011,40934.482933633684
CHE,ISR,810820,943.2868923485029
CHE,ISR,811292,6615.047711953002
CHE,ISR,850511,240038.598539706
CHE,ITA,280429,106435.9565498355
CHE,ITA,280469,43252.948
CHE,ITA,711011,17924071.43764164
CHE,ITA,711021,40313399.14031393
CHE,ITA,810194,23561.20636705333
CHE,ITA,810320,34015.24
CHE,ITA,810820,919525.582156211
CHE,ITA,811010,1413.936
CHE,ITA,850511,1693867.7815516584
CHE,JAM,850511,17.956
CHE,JPN,280429,20330.64509891013
CHE,JPN,280469,448.868
CHE,JPN,282200,3981.548541450914
CHE,JPN,711011,21240278.491019808
CHE,JPN,711021,8462725.858823529
CHE,JPN,850511,125169.75811433696
CHE,KAZ,850511,1109.1172484567192
CHE,KEN,850511,15223.501396217303
CHE,KGZ,850511,1274.784
CHE,KOR,280429,7787.973150096547
CHE,KOR,282200,22.444
CHE,KOR,711011,960004.9019607843
CHE,KOR,711021,47772371.3884638
CHE,KOR,750210,119.6078431372549
CHE,KOR,850511,44252.13927583258
CHE,KWT,280429,14048.804256932654
CHE,KWT,850511,3384.859183337244
CHE,LBN,711011,346560.1279787153
CHE,LBN,711021,392285.08527484484
CHE,LBN,850511,1491.982110657107
CHE,LKA,850511,2854.735344918134
CHE,LTU,280429,6890.128
CHE,LTU,850511,15128.140283243138
CHE,LUX,850511,1348.300653851404
CHE,LVA,280429,17977.70396847571
CHE,LVA,850511,4793.912
CHE,MAR,280429,2574.8412352468554
CHE,MAR,850511,28088.552699510055
CHE,MDA,850511,1023.42
CHE,MDV,850511,22.444
CHE,MEX,850511,561259.3760465195
CHE,MKD,280429,10036.696
CHE,MKD,850511,630691.364
CHE,MLT,850511,17.956
CHE,MNE,850511,269.81960784313725
CHE,MWI,850511,18.25392156862745
CHE,MYS,250490,822.339612701895
CHE,MYS,280429,3703.1639999999998
CHE,MYS,280469,804.635294117647
CHE,MYS,280470,1591.2739342899786
CHE,MYS,711021,3506.458823529412
CHE,MYS,740311,136871799.1102185
CHE,MYS,850511,337500.2269218972
CHE,NER,811231,401.8921568627451
CHE,NGA,850511,1105.3177846501555
CHE,NLD,251010,16.97843137254902
CHE,NLD,251110,6403.023529411765
CHE,NLD,270112,8905.213051713672
CHE,NLD,280429,678881.7830579974
CHE,NLD,280469,6753.204901960785
CHE,NLD,283691,1027.1999999999998
CHE,NLD,711011,1674.5058823529412
CHE,NLD,810194,15144.043682057127
CHE,NLD,810411,1272.2130769230769
CHE,NLD,810820,1059.7931997093588
CHE,NLD,811292,16468.805121856196
CHE,NLD,850511,7261191.228928663
CHE,NOR,280429,20344.87865682223
CHE,NOR,280469,83035.79019607842
CHE,NOR,283691,216875.17843137254
CHE,NOR,810820,375.3942248265796
CHE,NOR,850511,33185.20590756458
CHE,NZL,280429,16848.368289299728
CHE,NZL,282200,1841.480273478639
CHE,NZL,850511,8985.412226800861
CHE,OMN,850511,499.9202737396565
CHE,PER,850511,1688.880670800876
CHE,PHL,280470,63.54427263113787
CHE,PHL,850511,97535.65080796898
CHE,POL,280429,27235.673693173714
CHE,POL,280469,13.72549019607843
CHE,POL,711011,46647.05882352941
CHE,POL,720292,5290.327219768082
CHE,POL,740311,1037.9598491960508
CHE,POL,810194,408.472
CHE,POL,810820,74531.89621478361
CHE,POL,850511,185743.37811496874
CHE,PRT,260200,58.352
CHE,PRT,280429,91076.38313573558
CHE,PRT,810820,20636.3402524788
CHE,PRT,850511,644432.0598849675
CHE,PRY,280480,255.82456187420846
CHE,PRY,850511,1938.9123914708955
CHE,QAT,280429,26469.764
CHE,ROU,850511,941145.3351725743
CHE,S19,280429,8640.716
CHE,S19,280469,52.00344827610784
CHE,S19,711011,67618.71583274553
CHE,S19,711021,10596981.576515013
CHE,S19,811292,44.888
CHE,S19,850511,383717.07923658955
CHE,SAU,280429,232989.572
CHE,SAU,711011,13784.051960784314
CHE,SAU,740311,3554274.1234770943
CHE,SAU,810820,3667.247579850722
CHE,SAU,850511,31532.993981593376
