i,j,cmd,value
CAN,NLD,282200,179.17476199824574
CAN,NLD,283691,5190.716
CAN,NLD,283692,1286.247700860559
CAN,NLD,720293,52264068.56553235
CAN,NLD,750210,627772033.6068763
CAN,NLD,810194,285.13307692307694
CAN,NLD,810820,193617.94893136824
CAN,NLD,811292,126483.55895070048
CAN,NLD,850511,14936.58799384598
CAN,NOR,720293,268241.64509803924
CAN,NOR,810820,310661.3818641032
CAN,NOR,811292,623.9941176470588
CAN,NOR,850511,7969.95816047523
CAN,NZL,280469,457.7592421792941
CAN,NZL,810820,678147.7030214457
CAN,NZL,850511,18426.051096732124
CAN,OMN,850511,91.898760862511
CAN,PAK,750210,731726.3362745098
CAN,PAK,850511,113.712
CAN,PAN,711011,4684.101777319949
CAN,PAN,850511,1794.776
CAN,PER,250490,1546.9901960784314
CAN,PER,280469,9332.321587926597
CAN,PER,740311,158625.38529411764
CAN,PER,811292,2685.582244643761
CAN,PER,850511,9485.211483084702
CAN,PHL,280429,2773.8277567007694
CAN,PHL,750210,64659.80392156863
CAN,PHL,850511,1061.3271600306246
CAN,POL,270112,239286195.45879
CAN,POL,280429,348.3139321639728
CAN,POL,280469,460.4547235834765
CAN,POL,720293,59772.54901960784
CAN,POL,750210,1288783.3333333333
CAN,POL,810820,6973.666455405174
CAN,POL,811292,15502.144432639383
CAN,POL,850511,550.9803921568628
CAN,PRT,810820,74618.6196588169
CAN,PRT,850511,6594.129411764706
CAN,QAT,280469,44598.968
CAN,QAT,850511,8260.888
CAN,ROU,850511,100609.80392156863
CAN,RUS,280469,129.076
CAN,RUS,850511,451.768
CAN,RWA,850511,6269.424
CAN,S19,270112,1332043511.8329804
CAN,S19,280469,236.64
CAN,S19,720293,3975504.3663909994
CAN,S19,750210,127945799.59741108
CAN,S19,810820,32120.08259725742
CAN,S19,811292,2302889.911764706
CAN,S19,850511,46765.608
CAN,SAU,810820,15745.880086717812
CAN,SAU,850511,2318.6225923951342
CAN,SEN,850511,21509.415232736355
CAN,SGP,750210,31964240.740143012
CAN,SGP,810194,30268.416
CAN,SGP,810820,240874.38877202672
CAN,SGP,850511,13508.877668310257
CAN,SLE,850511,1665.7
CAN,SLV,252910,181005.18627450982
CAN,SLV,750210,10439.872549019608
CAN,SLV,850511,4629.395955118914
CAN,SPM,280429,1481.304
CAN,SPM,850511,184.396
CAN,SRB,850511,10661.096
CAN,SUR,850511,937.34
CAN,SVK,270112,938413334.9176471
CAN,SVK,720293,41359628.83921569
CAN,SVK,750210,2428635.733333333
CAN,SVK,850511,2558.4402222211015
CAN,SVN,720293,938785.8745098038
CAN,SVN,750210,125270726.06758368
CAN,SVN,810820,9911.325456457449
CAN,SWE,270112,22989066.684897367
CAN,SWE,280469,16936.668
CAN,SWE,283691,10856.356862745099
CAN,SWE,720293,387.72549019607845
CAN,SWE,750210,280799140.51701415
CAN,SWE,810820,685611.8484019832
CAN,SWE,811292,311602.712
CAN,SWE,850511,7389.9479577802485
CAN,SXM,850511,9450.236
CAN,THA,720293,234937.2431372549
CAN,THA,750210,54728433.67864493
CAN,THA,810820,44381.06950140737
CAN,THA,811292,55177.084
CAN,THA,850511,7119.040137414325
CAN,TTO,850511,1627.4297123221224
CAN,TUN,750210,8870.467647058824
CAN,TUR,250490,78.43137254901961
CAN,TUR,252922,2315035.294117647
CAN,TUR,270112,998857005.6129483
CAN,TUR,720293,28408572.54901961
CAN,TUR,750210,834219.6131043546
CAN,TUR,810820,943111.4275073515
CAN,TUR,811010,2281.74738806758
CAN,TUR,811292,15954.80608577779
CAN,TUR,850511,45932.756
CAN,UKR,720293,61515.39215686274
CAN,UKR,750210,2213688.9019607846
CAN,UKR,810820,59734.02736173968
CAN,URY,280429,10987.011736970582
CAN,URY,850511,1470.714646765991
CAN,USA,250490,149587.27208674484
CAN,USA,251010,359951.84993379784
CAN,USA,251110,114144.00702049992
CAN,USA,252800,340026.9893487502
CAN,USA,252910,21791.35254165796
CAN,USA,252922,6313.725490196079
CAN,USA,260200,14554.9
CAN,USA,260600,6881157.932
CAN,USA,270112,450338595.3202428
CAN,USA,280429,66742376.90216397
CAN,USA,280469,322969634.9092492
CAN,USA,283691,75638.768
CAN,USA,283692,127770.264
CAN,USA,711011,18250907.25015001
CAN,USA,711021,2981527.223427556
CAN,USA,720292,98518858.1642511
CAN,USA,720293,227908700.8075335
CAN,USA,740311,1880852380.9707754
CAN,USA,750210,1836104273.763812
CAN,USA,810194,25800.057063869357
CAN,USA,810320,606251.0617826831
CAN,USA,810411,23158839.195956156
CAN,USA,810820,29302849.22177491
CAN,USA,811010,324146.9026723251
CAN,USA,811212,350386.2927001022
CAN,USA,811231,4126.943390465271
CAN,USA,811292,16862117.656738143
CAN,USA,850511,9977440.281787071
CAN,VCT,283691,269.61470588235295
CAN,VCT,850511,150.588
CAN,VNM,270112,70019544.52374978
CAN,VNM,280429,3699.73790130472
CAN,VNM,720293,1250.9803921568628
CAN,VNM,750210,10390325.992158724
CAN,VNM,811292,23107.748
CAN,VNM,850511,757.0155158385586
CAN,ZAF,250490,59.22352941176471
CAN,ZAF,280429,17105.980152663262
CAN,ZAF,283691,1406.7140714000157
CAN,ZAF,720293,29915424.39345007
CAN,ZAF,810320,18630.44697753832
CAN,ZAF,810820,19297.54573059765
CAN,ZAF,811292,10536.494117647058
CAN,ZAF,850511,998.6626137267156
CHE,ABW,850511,460.76
CHE,AGO,850511,220.93333333333334
CHE,ALB,850511,3828.512
CHE,ARE,252800,1098.6607843137256
CHE,ARE,260200,43.07226194633618
CHE,ARE,280429,6154.916674517413
CHE,ARE,280469,5782.773352709917
CHE,ARE,711011,39951850.85427441
CHE,ARE,711021,1447738.972
CHE,ARE,810820,268.81595527856007
CHE,ARE,850511,77935.65200024936
CHE,ARG,280429,6010.848
CHE,ARG,810194,9520.815384615384
CHE,ARG,850511,8769.796333400673
CHE,ARM,810411,141.2923076923077
CHE,ARM,850511,1383.764705882353
CHE,AUS,280429,31054.941885795797
CHE,AUS,280469,2081.804
CHE,AUS,711011,8817243.33589721
CHE,AUS,711021,6412891.155508063
CHE,AUS,810320,9370.11688816697
CHE,AUS,850511,149532.5450854523
CHE,AUT,280429,11791.345761591658
CHE,AUT,280469,23989.418826891568
CHE,AUT,283691,32566.91489050948
CHE,AUT,711011,33966885.76329949
CHE,AUT,711021,1802.051708115598
CHE,AUT,740311,12986.709892593728
CHE,AUT,750210,288995.34109935496
CHE,AUT,810411,1666458.448
CHE,AUT,810820,78.95058193557263
CHE,AUT,850511,1117322.9747399448
CHE,BEL,280429,116197.52591353154
CHE,BEL,711011,96565.79019607844
CHE,BEL,810194,376961.864
CHE,BEL,810820,870.6362873151511
CHE,BEL,850511,127907.75996371989
CHE,BGD,850511,791.672
CHE,BGR,811231,7330.685259016181
CHE,BGR,850511,544979.2224267985
CHE,BHR,850511,2822.301994459718
CHE,BIH,810411,3819712.369230769
CHE,BIH,850511,91404.40854744456
CHE,BLZ,850511,184.304
CHE,BOL,850511,9508.014884573335
CHE,BRA,283691,2574.5098039215686
CHE,BRA,750210,981311.7647058823
CHE,BRA,810194,34820.0
CHE,BRA,850511,205917.63900305174
CHE,CAN,251110,628.2262185050973
CHE,CAN,283691,3889.76862745098
CHE,CAN,711011,20000091.994521324
CHE,CAN,711021,20666726.92548769
CHE,CAN,750210,222.96078431372547
CHE,CAN,811292,2286.858823529412
CHE,CAN,850511,523863.53387775284
CHE,CHL,711021,3748469.664
CHE,CHL,850511,2905.461080582952
CHE,CHN,251010,127.6923076923077
CHE,CHN,280429,57595.236
CHE,CHN,280469,2409.6819205788424
CHE,CHN,282200,23878.20712953995
CHE,CHN,711011,85653176.7934398
CHE,CHN,711021,13794582.246395255
CHE,CHN,740311,516.6666666666666
CHE,CHN,750210,272.54901960784315
CHE,CHN,810820,456177.5090302983
CHE,CHN,850511,2781531.075961157
CHE,CIV,850511,1636.0852050292447
CHE,CMR,850511,37.41176470588235
CHE,COL,850511,20205.92468334838
CHE,CRI,850511,1842.7296088352387
CHE,CUB,850511,582.7450980392157
CHE,CYP,850511,1526.6987540287812
CHE,CZE,280429,4175.864508856593
CHE,CZE,282200,56356.173549316656
CHE,CZE,711011,229580.74186039733
CHE,CZE,850511,4463740.004352273
CHE,DEU,251010,16532.976
CHE,DEU,251110,19997.584122258468
CHE,DEU,252800,1793.8705882352942
CHE,DEU,252910,20.944
CHE,DEU,252922,2159.286274509804
CHE,DEU,260600,2881.856
CHE,DEU,280429,8650050.348490013
CHE,DEU,280469,200.20224675109998
CHE,DEU,283691,26837.80826618944
CHE,DEU,283692,8508.909812281467
CHE,DEU,711011,258457081.5674453
CHE,DEU,711021,452534150.19018537
CHE,DEU,720293,22300.876
CHE,DEU,740311,1820164.4636277782
CHE,DEU,750210,3186653.215317905
CHE,DEU,810194,4045218.2450983752
CHE,DEU,810320,2142.0393300692313
CHE,DEU,810411,277524.55384615384
CHE,DEU,810820,3014.0051188616
CHE,DEU,811231,59635.154
CHE,DEU,811292,722006.778845858
CHE,DEU,850511,206067778.1635114
CHE,DNK,280429,423101.8637233271
CHE,DNK,711011,39982.566666666666
CHE,DNK,711021,8784.48444583352
CHE,DNK,850511,96612.1803604658
CHE,DOM,850511,2105.1543463299354
CHE,DZA,850511,7929.292
CHE,ECU,850511,3491.671137551498
CHE,EGY,251110,1111.6281232024562
CHE,EGY,850511,796.9437609049879
CHE,ESP,251110,4084.8556101190597
CHE,ESP,260600,28358.149019607845
CHE,ESP,280429,974039.8701906538
CHE,ESP,280470,41506.268
CHE,ESP,282200,4547364.571782881
CHE,ESP,283691,2246.5019607843133
CHE,ESP,711011,165459.44488208136
CHE,ESP,711021,2722351.7945384146
CHE,ESP,810194,7115.366153846154
CHE,ESP,810820,431.6482682371935
CHE,ESP,850511,1329692.9298651179
CHE,EST,850511,6036.513606815774
CHE,ETH,850511,49.0735294117647
CHE,FIN,280429,4786.57269054188
CHE,FIN,711011,476775.452
CHE,FIN,711021,213580.4471695195
CHE,FIN,810820,1433.1004936184684
CHE,FIN,811292,218.8686274509804
CHE,FIN,850511,92689.06533915302
CHE,FRA,250490,964.7364440142284
CHE,FRA,251010,4.188
CHE,FRA,251110,997.6481352218576
CHE,FRA,260600,4454.02106372664
CHE,FRA,280429,8501321.292530857
CHE,FRA,280469,2114726.8934242665
CHE,FRA,280470,302.26294219184393
CHE,FRA,282200,26565.016
CHE,FRA,283691,295.65203226632417
CHE,FRA,711011,12749324.25300762
CHE,FRA,711021,72788260.24693453
CHE,FRA,740311,8393.5694593566
CHE,FRA,810194,11539.988117943223
CHE,FRA,810320,779.125777528057
CHE,FRA,810411,5258147.420568362
CHE,FRA,810820,553310.3138465999
CHE,FRA,811231,176.1348255574152
CHE,FRA,811292,2551.0015623381487
CHE,FRA,850511,10797560.177588845
CHE,GBR,280429,16896.20238162009
CHE,GBR,283691,35860.18321619055
CHE,GBR,711011,65024573.82445493
CHE,GBR,711021,1302490297.4176664
CHE,GBR,810194,322537.508
CHE,GBR,810320,90053.816
CHE,GBR,810820,378760.2066443912
CHE,GBR,811231,2900196.9343276666
CHE,GBR,811292,285420.89803921565
CHE,GBR,850511,7881322.3580839755
CHE,GEO,720293,2280258.060784314
CHE,GEO,850511,1324.639492396266
CHE,GHA,850511,17196.84705882353
CHE,GRC,850511,7359.624
CHE,GTM,850511,186.27450980392157
CHE,HKG,280429,29677.256
CHE,HKG,711011,94281332.6512881
CHE,HKG,711021,230328710.53306967
CHE,HKG,850511,872082.6575488175
CHE,HND,850511,121.472
CHE,HRV,280429,450.7592063298472
CHE,HRV,850511,17875.404795927712
CHE,HUN,280429,1887.0995450381201
CHE,HUN,810194,4832.309503788814
CHE,HUN,810820,70841.46897113453
CHE,HUN,850511,5263128.97466356
CHE,IDN,280429,823.4648704380759
CHE,IDN,850511,9960.186421116252
CHE,IND,260200,3142962.3107190547
CHE,IND,280429,1050.5245760993198
CHE,IND,711011,461785.7599233501
CHE,IND,711021,1295222.6
CHE,IND,720293,959202.2029411765
CHE,IND,750210,18728355.20588235
CHE,IND,810820,407460.20053616114
CHE,IND,811231,8331.412
CHE,IND,850511,248610.89662251287
CHE,IRL,280429,1468.1929832043118
CHE,IRL,711021,25814787.932689764
CHE,IRL,850511,199243.833386413
CHE,IRN,260600,338020.5882352941
CHE,IRN,280429,59949.998772591905
CHE,IRN,750210,264632.2061645381
CHE,IRN,810194,14023.846153846154
CHE,IRN,850511,14937.064
CHE,ISL,850511,2958.999837775351
CHE,ISR,280429,113255.272
CHE,ISR,711011,62960.791309954206
CHE,ISR,720292,663725.4901960784
CHE,ISR,850511,168421.8872852348
CHE,ITA,252910,79.588
CHE,ITA,280429,91489.30556395253
CHE,ITA,280469,3229.52
CHE,ITA,711011,84465858.57880355
CHE,ITA,711021,113179081.58648162
CHE,ITA,740311,2412.720588235294
CHE,ITA,810194,83757.08435460404
CHE,ITA,810820,769977.3335647536
CHE,ITA,850511,2896263.1642361525
CHE,JOR,850511,3405.448
CHE,JPN,280429,23370.399363737415
CHE,JPN,711011,4837608.078079218
CHE,JPN,711021,26484992.129554525
CHE,JPN,740311,5041.737015509435
CHE,JPN,850511,1131182.311276324
CHE,KAZ,850511,1407.42
CHE,KEN,280429,296.1439202123207
CHE,KEN,850511,5405.602212759985
CHE,KOR,270112,20144740.19607843
CHE,KOR,280429,19265.569208371646
CHE,KOR,280469,1746.7647139667297
CHE,KOR,283691,1380.392156862745
CHE,KOR,711011,763832.2191647902
CHE,KOR,711021,4222932.54964905
CHE,KOR,750210,178.4313725490196
CHE,KOR,850511,317985.661121732
CHE,KWT,280429,10803.467480016854
CHE,KWT,850511,880.9674006441965
CHE,LBN,711011,410677.068
CHE,LBN,711021,100948.64828965896
CHE,LBN,850511,815.9727397476753
CHE,LBY,850511,121.472
CHE,LKA,850511,188.7990152390573
CHE,LTU,711021,25326.530601871666
CHE,LTU,850511,8777.758385026395
CHE,LUX,280429,1813.728
CHE,LUX,711011,2213.050980392157
CHE,LUX,810820,16508.602419987394
CHE,LUX,850511,22993.069964256763
CHE,LVA,280429,4870.00636786478
CHE,LVA,850511,41975.408
CHE,MAR,850511,7072.616058492323
CHE,MDA,850511,2340.375815322631
CHE,MDV,850511,221.72754393875806
CHE,MEX,850511,461523.1025408062
CHE,MKD,280429,52845.2
CHE,MKD,850511,608214.064
CHE,MLI,850511,7409.888
CHE,MLT,850511,4517.714852671012
CHE,MUS,251110,63436.78815672168
CHE,MUS,750210,8360.732
CHE,MYS,270112,28750809.429411765
CHE,MYS,280429,8325.15575892837
CHE,MYS,750210,1415697.7764705883
CHE,MYS,850511,790572.7699922249
CHE,NCL,850511,22711.372
CHE,NGA,850511,20600.244
CHE,NLD,250490,1478.3980392156861
CHE,NLD,251010,4760.9426403492735
CHE,NLD,251110,6741.8728667989335
CHE,NLD,270112,14.45392156862745
CHE,NLD,280429,437453.7085837305
CHE,NLD,283691,162.0872549019608
CHE,NLD,711011,4531.205882352941
CHE,NLD,750210,18381697.87352941
CHE,NLD,810194,23009.20323770596
CHE,NLD,810411,339217.088
CHE,NLD,810820,175.889988150079
CHE,NLD,811231,2136.26
CHE,NLD,811292,9819.16274509804
CHE,NLD,850511,3364602.300843277
CHE,NOR,280429,3235.7784032377913
CHE,NOR,280469,4224.792572974427
CHE,NOR,283691,973528.194117647
CHE,NOR,711011,552427.4254901961
CHE,NOR,711021,1324630.6543634401
CHE,NOR,850511,177673.69941460577
CHE,NZL,280429,17969.712
CHE,NZL,282200,632.2199195349144
CHE,NZL,850511,28149.967933970092
CHE,OMN,260600,11106.861764705882
CHE,OMN,850511,638.1345862111467
CHE,PAK,740311,1240520.1843137254
CHE,PAK,850511,384.39062211997754
CHE,PAN,850511,1089.074
CHE,PER,280429,20.206110742621505
CHE,PER,850511,1516.1622372246732
CHE,PHL,280429,4068.5408883018677
CHE,PHL,850511,9033.926531818157
CHE,POL,251110,75766.21504082304
CHE,POL,280429,1690.8754748216913
CHE,POL,810194,355.38461538461536
CHE,POL,810411,204228.46153846153
CHE,POL,810820,70480.59535839922
CHE,POL,811292,1101.9607843137255
CHE,POL,850511,309855.7037208479
CHE,PRT,250490,755.7490196078431
CHE,PRT,260200,4.188
CHE,PRT,280429,32890.02
CHE,PRT,740311,10099.064
CHE,PRT,810820,889225.2350596703
CHE,PRT,850511,425652.4145803369
CHE,PRY,280480,128.86153846153846
CHE,PRY,850511,20.944
CHE,QAT,280429,4972.04
CHE,QAT,711011,34137.75588235294
CHE,QAT,850511,1130.96
CHE,ROU,280429,2057.8426139018625
CHE,ROU,810820,15842.920300745749
CHE,ROU,811231,13269.944
CHE,ROU,850511,329198.0644481497
CHE,RUS,850511,18614.78
CHE,RWA,850511,33086.892
CHE,S19,280429,21494.485089295136
CHE,S19,280469,17047.047911240046
CHE,S19,283691,65.83333333333334
CHE,S19,740311,6461001.980392156
CHE,S19,810320,4417.429366553376
CHE,S19,811292,41.888
CHE,S19,850511,842105.3881009055
CHE,SAU,280429,9960.836
CHE,SAU,711011,17140.17068542368
CHE,SAU,711021,8049.296414117105
CHE,SAU,740311,201337.25
CHE,SAU,850511,117909.45212393937
CHE,SDN,850511,58.644
CHE,SEN,260600,757865.2372549019
CHE,SGP,250490,71188.41764705883
CHE,SGP,280429,29739.27510369528
CHE,SGP,283691,980.6294117647059
CHE,SGP,711011,56127.68823529412
CHE,SGP,850511,919283.851852118
CHE,SRB,280429,975.976
CHE,SRB,280470,90.82615077345012
CHE,SRB,850511,28702.411707515497
CHE,SVK,850511,657745.886855293
CHE,SVN,810820,567.015058944306
CHE,SVN,811292,2033.6
CHE,SVN,850511,1934097.7479729198
CHE,SWE,280429,178110.7840207419
CHE,SWE,282200,6849.621963213109
CHE,SWE,711011,100033.5725490196
CHE,SWE,711021,2244497.2321606902
CHE,SWE,750210,25276699.8627451
CHE,SWE,850511,327063.01312207023
CHE,TGO,850511,7120.864
CHE,THA,711021,12985.108
CHE,THA,740311,41443.436
CHE,THA,810194,95989.68
CHE,THA,810820,723.1668694878271
CHE,THA,850511,515616.03318771516
CHE,TTO,850511,218.54901960784312
CHE,TUN,850511,6094.624
CHE,TUR,250490,86.27450980392156
CHE,TUR,251110,437.4365742135118
CHE,TUR,282200,7391.472229110213
CHE,TUR,711011,373621.33975741826
CHE,TUR,711021,7739006.868
CHE,TUR,850511,342982.3745515203
CHE,UGA,850511,2442.333333333333
CHE,UKR,850511,38383.19925684357
CHE,URY,850511,71.208
CHE,USA,250490,12645.098039215685
CHE,USA,251010,230.38
CHE,USA,251110,14849.1
CHE,USA,280429,3741216.859500105
CHE,USA,282200,366.5997564134109
CHE,USA,283691,13036.091214479911
CHE,USA,711011,118120631.90667869
CHE,USA,711021,526640057.65060776
CHE,USA,810194,473.328
CHE,USA,810320,20.944
CHE,USA,810820,92523.11364819173
CHE,USA,811010,155261.47194765802
CHE,USA,811231,8331.412
CHE,USA,811292,256373.5294117647
CHE,USA,850511,19459578.68610683
CHE,UZB,850511,38.23529411764706
CHE,VEN,850511,31222.9
CHE,VNM,711021,22087.022388838683
CHE,VNM,850511,32079.473331262543
CHE,YEM,850511,234.568
CHE,ZAF,280429,22583.03246259964
CHE,ZAF,282200,3339.1584146629184
CHE,ZAF,283691,84832.37254901961
CHE,ZAF,711011,7121152.337254901
CHE,ZAF,850511,33159.43676256103
CHE,ZMB,850511,288.91764705882355
CHL,ARE,283691,607466.9803921568
CHL,ARE,740311,11287267.18229825
CHL,ARG,260200,18960.0
CHL,ARG,280429,182386.19068751662
CHL,ARG,283691,1948063.6874977562
CHL,ARG,720292,827440.56
CHL,ARG,740311,9291890.971969903
CHL,AUS,283691,189431.68039215688
CHL,AUT,283691,5836339.2970588235
CHL,AZE,283691,64470.58823529412
CHL,BEL,283691,235990197.92940697
CHL,BEL,740311,699030.99
CHL,BEL,850511,135.0
CHL,BLZ,850511,127.47058823529413
CHL,BOL,252910,10355.392
CHL,BOL,260600,5467.851
CHL,BOL,720292,11027.94
CHL,BOL,740311,117068.62745098039
CHL,BOL,750210,17062.5
CHL,BOL,850511,150671.0
CHL,BRA,252800,9193931.292477319
CHL,BRA,252910,3950.805693373366
CHL,BRA,740311,2353222200.2603145
CHL,CAN,252800,495711.81176470587
CHL,CAN,283691,7393798.384309908
CHL,CAN,740311,203196611.94117647
CHL,CAN,750210,750.2352941176471
CHL,CAN,850511,165.71372549019605
CHL,CHE,283691,786691.3725490195
CHL,CHE,711011,2075017.737254902
CHL,CHE,711021,23662314.051021874
CHL,CHE,850511,32.85098039215686
CHL,CHN,252800,31923.54213573794
CHL,CHN,283691,6058204481.79101
CHL,CHN,740311,7821317325.574487
CHL,CHN,810820,37.9611169167687
CHL,COL,252800,371210.7450980392
CHL,COL,280429,350.35
CHL,COL,283691,191652.94117647057
CHL,COL,810194,13677.87
CHL,CRI,280429,5355.995040476355
CHL,CRI,850511,1411.764705882353
CHL,CYP,850511,611.1803921568627
CHL,CZE,283691,86470.58823529411
CHL,DEU,252800,374220.9862745098
CHL,DEU,283691,77181043.1888161
CHL,DEU,740311,180467365.27478442
CHL,DEU,811292,149478.87
CHL,ECU,252800,19636.823894295976
CHL,ECU,280429,99781.93367381963
CHL,ECU,850511,128.6556975315027
CHL,ESP,283691,31992082.812335413
CHL,ESP,740311,615095544.1307675
CHL,EST,283691,26687.05882352941
CHL,FRA,283691,130554672.74901961
CHL,FRA,740311,1193355454.2416697
CHL,FRA,850511,166.1
CHL,GBR,283691,457939097.95686275
CHL,GRC,740311,25696425.39425105
CHL,IDN,283691,48582.35294117647
CHL,IDN,740311,131782239.80480808
CHL,IND,811292,9645.91
CHL,IND,850511,129.76470588235296
CHL,IRL,283691,289.07254901960783
CHL,IRL,850511,7.226470588235294
CHL,ITA,740311,254374338.01717183
CHL,JPN,283691,526266748.5841931
CHL,JPN,740311,7064915.426584157
CHL,KAZ,283691,37398.54901960784
CHL,KOR,283691,1222611750.3157942
CHL,KOR,740311,1855156194.7009006
CHL,KOR,811292,54127.789552024835
CHL,KOR,850511,16.666666666666668
CHL,MEX,252800,863601.12
CHL,MEX,283691,7172688.97
CHL,MEX,740311,116653397.88069761
CHL,MUS,252800,7329.356862745099
CHL,MYS,252800,306776.2569700638
CHL,MYS,283691,70868.58039215687
CHL,MYS,740311,198651846.46420914
CHL,NLD,283691,50882965.617568314
CHL,NLD,740311,254445673.50662988
CHL,NLD,850511,113.6
CHL,NOR,283691,806702.0078431371
CHL,NZL,252800,553189.5637254901
CHL,PAN,740311,2677045.1
CHL,PER,251110,1232.7789676637422
CHL,PER,252910,2864.165585610773
CHL,PER,260600,866.267
CHL,PER,280429,328876.3702297207
CHL,PER,850511,599.851163463726
CHL,PHL,283691,29988.235294117647
CHL,POL,283691,2455482.3529411764
CHL,POL,850511,7.8431372549019605
CHL,PRT,850511,22730.6431372549
CHL,PRY,252800,55137.765187683
CHL,PRY,260600,113.52
CHL,PRY,850511,39962.747
CHL,QAT,283691,21328.735294117647
CHL,RUS,283691,5825535.41
CHL,S19,283691,817528.1328252769
CHL,S19,740311,959377457.1743815
CHL,S19,811292,38874.69607843137
CHL,SGP,740311,13528859.914705882
CHL,SVK,283691,23910.4
CHL,SVN,283691,7552196.01372549
CHL,SWE,740311,113991.74509803922
CHL,THA,252800,17160.0
CHL,THA,283691,8612414.901960783
CHL,THA,740311,722503992.274683
CHL,TUR,740311,285051623.52941173
CHL,URY,260600,5749.455
CHL,URY,850511,5430.801866528215
CHL,USA,280429,597.0
CHL,USA,280480,113943.84615384616
CHL,USA,283691,123979466.04035427
CHL,USA,740311,3857928262.2368793
CHL,USA,811292,332801.99226839986
CHL,USA,850511,111.36
CHL,VNM,283691,6343586.676923753
CHL,VNM,740311,207139322.46054685
CHL,ZAF,850511,23.976470588235294
CHN,ABW,850511,2377.7217935819745
CHN,AGO,252800,450.7470588235294
CHN,AGO,260200,785170.28989395
CHN,AGO,280429,66537.26502555162
CHN,AGO,280469,315808.35367662273
CHN,AGO,282200,18084.09800628557
CHN,AGO,810820,2250.623515314616
CHN,AGO,850511,30402.886527614544
CHN,ALB,280469,1419600.0
CHN,ALB,810411,89267.0
CHN,ALB,850511,19838.0
CHN,AND,850511,7033.246593388037
CHN,ARE,250490,80.0
CHN,ARE,251010,4608.053846153846
CHN,ARE,251110,1627860.897239707
CHN,ARE,252910,131207.0
CHN,ARE,260200,20660.002179956526
CHN,ARE,260600,138427.63137254902
CHN,ARE,280429,14704.558688278887
CHN,ARE,280469,207184500.0094542
CHN,ARE,280470,104565.0
CHN,ARE,280480,62650.0
CHN,ARE,282200,3662956.2569274846
CHN,ARE,283691,90459.55784313726
CHN,ARE,711021,1268.4226323414011
CHN,ARE,720292,631921.0308780255
CHN,ARE,720293,21773.88823529412
CHN,ARE,740311,10293703.579411766
CHN,ARE,750210,86692.21176470588
CHN,ARE,810320,71121.50180413276
CHN,ARE,810411,72251770.19905612
CHN,ARE,810820,677120.4890780476
CHN,ARE,811010,17950.278847548783
CHN,ARE,811292,59.34901960784314
CHN,ARE,850511,3573481.135350015
CHN,ARG,250490,37441.17647058824
CHN,ARG,251110,5943575.290564045
CHN,ARG,260600,33854365.823529415
CHN,ARG,280429,199544.62647744207
CHN,ARG,280469,4798332.507917792
CHN,ARG,282200,202474.10655830355
CHN,ARG,720292,3769400.8152821437
CHN,ARG,750210,235960.29411764705
CHN,ARG,810411,12999565.916892674
CHN,ARG,810820,82223.09383525945
CHN,ARG,811010,202234.3159038157
CHN,ARG,850511,2483946.261970764
CHN,ARM,250490,4225.647058823529
CHN,ARM,740311,1348.549019607843
CHN,ARM,810820,3645.6868818246267
CHN,ARM,850511,76444.39241695577
CHN,ATG,850511,1163.3910988193707
CHN,AUS,250490,4612.043137254902
CHN,AUS,251110,3419266.4202501466
CHN,AUS,252800,24963.209126590267
CHN,AUS,252910,100.0
CHN,AUS,252922,34678.01460796791
CHN,AUS,260200,1826.316314126287
CHN,AUS,260600,4529766.92745098
CHN,AUS,280429,1007938.6980277268
CHN,AUS,280469,17199752.40191615
CHN,AUS,280470,117464.7680906333
CHN,AUS,280480,22715.320248489188
CHN,AUS,282200,727619.7518004299
CHN,AUS,283691,7069279.961076795
CHN,AUS,283692,90649.78933083024
CHN,AUS,720292,44560.80576883533
CHN,AUS,720293,111957.02384549816
CHN,AUS,740311,3547.247058823529
CHN,AUS,750210,3407760.9176470586
CHN,AUS,810194,111820.8635989968
CHN,AUS,810320,16344.127625861158
CHN,AUS,810411,14090632.010448633
CHN,AUS,810820,816308.488541354
CHN,AUS,811010,414217.2603187561
CHN,AUS,811292,2039.0
CHN,AUS,850511,27263309.787410017
CHN,AUT,250490,133950.88333333333
CHN,AUT,251010,19.44076923076923
CHN,AUT,251110,51357.15182577415
CHN,AUT,252910,453.22352941176473
CHN,AUT,252922,69673.62058823528
CHN,AUT,260600,99848.62549019608
CHN,AUT,280429,1819822.7400756676
CHN,AUT,280469,5.0
CHN,AUT,280480,4055.0469230769227
CHN,AUT,283691,427950.70392156864
CHN,AUT,720292,1207277.925490196
CHN,AUT,750210,968390.7470588236
CHN,AUT,810320,2376987.0
CHN,AUT,810411,1048490.0
CHN,AUT,810820,52892.86870799433
CHN,AUT,811010,3286653.760447569
CHN,AUT,811292,945.6794117647058
CHN,AUT,850511,18638828.517263535
CHN,AZE,252910,1338.5098039215686
CHN,AZE,280429,10769.90580928115
CHN,AZE,280469,9326411.984138964
CHN,AZE,750210,72245.64705882352
CHN,AZE,810411,7033238.153846153
CHN,AZE,811292,87512.39215686274
CHN,AZE,850511,95129.57151435464
CHN,BDI,850511,4121.15617094211
CHN,BEL,251010,10083.446153846153
CHN,BEL,251110,6364.955838838331
CHN,BEL,252800,57470.27446677016
CHN,BEL,260200,4543.333750982921
