i,j,cmd,value
DEU,LTU,850511,614681.0
DEU,LUX,250490,37.0
DEU,LUX,251010,1592.0
DEU,LUX,251110,987917.0
DEU,LUX,252910,1582.0
DEU,LUX,260600,35053.0
DEU,LUX,270112,135.0
DEU,LUX,280429,29540.0
DEU,LUX,280469,77031.0
DEU,LUX,280470,28236.0
DEU,LUX,283691,58.0
DEU,LUX,711011,273732.0
DEU,LUX,711021,11431.0
DEU,LUX,740311,3652006.0
DEU,LUX,750210,1039642.0
DEU,LUX,810411,2323.0
DEU,LUX,810820,44736.0
DEU,LUX,811010,865.0
DEU,LUX,811292,112579.0
DEU,LUX,850511,220204.0
DEU,LVA,252800,168.0
DEU,LVA,260600,525320.0
DEU,LVA,280429,21556.0
DEU,LVA,282200,196.0
DEU,LVA,720292,20043.0
DEU,LVA,740311,2200600.0
DEU,LVA,750210,101.0
DEU,LVA,810411,60.0
DEU,LVA,810820,64872.0
DEU,LVA,811292,614.0
DEU,LVA,850511,158410.0
DEU,MAR,251010,6079.0
DEU,MAR,251110,594.0
DEU,MAR,252910,4621.0
DEU,MAR,280429,6359.0
DEU,MAR,280469,2356.0
DEU,MAR,280470,1534.0
DEU,MAR,282200,49.0
DEU,MAR,283691,11065.0
DEU,MAR,283692,116.0
DEU,MAR,740311,1121.0
DEU,MAR,750210,5927.0
DEU,MAR,850511,101276.0
DEU,MDA,811010,140.0
DEU,MDA,850511,7547.0
DEU,MDG,850511,2641.0
DEU,MDV,252800,218.0
DEU,MDV,850511,1481.0
DEU,MEX,252910,39337.0
DEU,MEX,280429,117898.0
DEU,MEX,720293,59508.0
DEU,MEX,740311,10154.0
DEU,MEX,850511,3852470.0
DEU,MKD,260600,962.0
DEU,MKD,750210,53442.0
DEU,MKD,850511,99434.0
DEU,MLI,850511,896.0
DEU,MLT,252910,18.0
DEU,MLT,750210,58.0
DEU,MLT,850511,33511.0
DEU,MMR,280469,7680.0
DEU,MNE,250490,2447.0
DEU,MNE,280429,49.0
DEU,MNE,850511,592.0
DEU,MNG,850511,1905.0
DEU,MOZ,850511,2142.0
DEU,MUS,280429,4435.0
DEU,MUS,711021,4500.0
DEU,MUS,850511,6227.0
DEU,MWI,251010,23.0
DEU,MYS,251110,45025.0
DEU,MYS,252910,100368.0
DEU,MYS,252922,16302.0
DEU,MYS,260200,1312.0
DEU,MYS,260600,49180.0
DEU,MYS,280429,1146992.0
DEU,MYS,280469,12250750.0
DEU,MYS,283691,20130.0
DEU,MYS,711021,3409063.0
DEU,MYS,720292,115579.0
DEU,MYS,750210,3245868.0
DEU,MYS,810194,6428.0
DEU,MYS,810320,4946.0
DEU,MYS,810820,11858.0
DEU,MYS,811292,1940.0
DEU,MYS,850511,137426.0
DEU,NAM,850511,3356.0
DEU,NCL,850511,1467.0
DEU,NER,280429,87746.0
DEU,NGA,252800,122.0
DEU,NGA,280429,657.0
DEU,NGA,280469,3120.0
DEU,NGA,811292,4441.0
DEU,NGA,850511,49215.0
DEU,NIC,850511,573.0
DEU,NLD,250490,161.0
DEU,NLD,251010,41165.0
DEU,NLD,251110,1515720.0
DEU,NLD,252800,6030.0
DEU,NLD,252910,634810.0
DEU,NLD,252922,144922.0
DEU,NLD,260200,81010.0
DEU,NLD,260600,4819130.0
DEU,NLD,270112,8214361.000000001
DEU,NLD,280429,7311211.0
DEU,NLD,280469,4434978.0
DEU,NLD,280470,1652.0
DEU,NLD,280480,469670.0
DEU,NLD,282200,33157.0
DEU,NLD,283691,766567.0
DEU,NLD,283692,364319.0
DEU,NLD,711011,1390774.0
DEU,NLD,711021,11059583.0
DEU,NLD,720292,3493764.0
DEU,NLD,720293,1652225.0
DEU,NLD,740311,28806907.0
DEU,NLD,750210,9195071.0
DEU,NLD,810194,910.0
DEU,NLD,810320,61456.0
DEU,NLD,810411,1903718.0
DEU,NLD,810820,49362.0
DEU,NLD,811010,51547.0
DEU,NLD,811292,5780659.0
DEU,NLD,850511,8495422.0
DEU,NOR,250490,6944.0
DEU,NOR,251110,378.0
DEU,NOR,252910,76233.0
DEU,NOR,280429,6190.0
DEU,NOR,280469,346605.0
DEU,NOR,280470,512.0
DEU,NOR,283691,158461.0
DEU,NOR,283692,308931.0
DEU,NOR,711011,595692.0
DEU,NOR,711021,597141.0
DEU,NOR,810411,465323.0
DEU,NOR,810820,112045.0
DEU,NOR,811212,185.0
DEU,NOR,811292,11737.0
DEU,NOR,850511,603033.0
DEU,NPL,850511,263.0
DEU,NZL,252910,250694.0
DEU,NZL,280429,67.0
DEU,NZL,850511,44011.0
DEU,OMN,250490,1678.0
DEU,OMN,280429,480.0
DEU,OMN,280469,82941.0
DEU,OMN,850511,10546.0
DEU,PAK,250490,104178.0
DEU,PAK,252910,4468.0
DEU,PAK,252922,5125.0
DEU,PAK,280429,115.0
DEU,PAK,280469,14530.0
DEU,PAK,720293,10783.0
DEU,PAK,810194,1168.0
DEU,PAK,811292,46.0
DEU,PAK,850511,7887.0
DEU,PAN,280429,10436.0
DEU,PAN,850511,10947.0
DEU,PER,280429,7746.0
DEU,PER,280469,64096.99999999999
DEU,PER,283692,499423.0
DEU,PER,810411,6.0
DEU,PER,810820,41764.0
DEU,PER,850511,22222.0
DEU,PHL,280429,1850713.0
DEU,PHL,810320,1680663.0
DEU,PHL,850511,144200.0
DEU,POL,250490,58092.0
DEU,POL,251010,160542.0
DEU,POL,251110,747005.0
DEU,POL,252800,103760.0
DEU,POL,252910,1362110.0
DEU,POL,252922,1272454.0
DEU,POL,260200,563556.0
DEU,POL,260600,6998676.0
DEU,POL,270112,366450.0
DEU,POL,280429,2251467.0
DEU,POL,280469,13328729.0
DEU,POL,280480,15.0
DEU,POL,282200,10652.0
DEU,POL,283691,866391.0
DEU,POL,283692,535070.0
DEU,POL,711011,990362.0
DEU,POL,711021,589176.0
DEU,POL,720293,174528.0
DEU,POL,740311,123930047.0
DEU,POL,750210,4312064.0
DEU,POL,810194,25701.0
DEU,POL,810411,49299.0
DEU,POL,810820,252117.0
DEU,POL,811010,5709.0
DEU,POL,811292,43100.0
DEU,POL,850511,23164368.0
DEU,PRT,250490,5173.0
DEU,PRT,251110,34673.0
DEU,PRT,252800,101.0
DEU,PRT,252910,83692.0
DEU,PRT,252922,3283.0
DEU,PRT,260200,25112.0
DEU,PRT,260600,31956.0
DEU,PRT,270112,94.0
DEU,PRT,280429,298150.0
DEU,PRT,280469,5126.0
DEU,PRT,282200,286.0
DEU,PRT,283691,96119.0
DEU,PRT,283692,168582.0
DEU,PRT,711011,140004.0
DEU,PRT,711021,959782.0
DEU,PRT,720292,9916.0
DEU,PRT,720293,61873.0
DEU,PRT,740311,1262013.0
DEU,PRT,750210,2438212.0
DEU,PRT,810194,13107.0
DEU,PRT,810320,20.0
DEU,PRT,810411,276475.0
DEU,PRT,810820,805107.0
DEU,PRT,811010,40.0
DEU,PRT,811292,6752.0
DEU,PRT,850511,4688796.0
DEU,PRY,711011,608.0
DEU,PRY,850511,2531.0
DEU,PSE,850511,2493.0
DEU,PYF,850511,574.0
DEU,QAT,260600,10120.0
DEU,QAT,282200,14290.0
DEU,QAT,283691,141.0
DEU,QAT,810820,6264.0
DEU,QAT,850511,21386.0
DEU,ROU,250490,26007.0
DEU,ROU,251010,11829.0
DEU,ROU,251110,1300.0
DEU,ROU,252800,4518.0
DEU,ROU,252910,761428.0
DEU,ROU,252922,234440.0
DEU,ROU,260200,32.0
DEU,ROU,260600,420838.0
DEU,ROU,280429,431103.0
DEU,ROU,280469,303666.0
DEU,ROU,280470,8966.0
DEU,ROU,282200,162.0
DEU,ROU,283691,54545.0
DEU,ROU,283692,2268.0
DEU,ROU,711011,1218087.0
DEU,ROU,720293,32661.0
DEU,ROU,740311,1116869.0
DEU,ROU,750210,23918.0
DEU,ROU,810194,8048.0
DEU,ROU,810320,1108.0
DEU,ROU,810411,3066970.0
DEU,ROU,810820,645776.0
DEU,ROU,811010,439194.0
DEU,ROU,811292,465221.0
DEU,ROU,850511,20381817.0
DEU,RUS,252910,56637.0
DEU,RUS,252922,22872.0
DEU,RUS,260600,117573.0
DEU,RUS,280429,1533026.0
DEU,RUS,280469,1882.0
DEU,RUS,282200,942.0
DEU,RUS,283691,506040.0
DEU,RUS,720293,883560.0
DEU,RUS,740311,2943478.0
DEU,RUS,810411,1096408.0
DEU,RUS,850511,207318.0
DEU,S19,250490,60036.0
DEU,S19,251110,168.0
DEU,S19,260600,71895.0
DEU,S19,280429,954286.0
DEU,S19,280469,1400921.0
DEU,S19,280470,2250.0
DEU,S19,280480,418337.0
DEU,S19,283691,112421.0
DEU,S19,283692,8654789.0
DEU,S19,711011,1023391.0
DEU,S19,711021,602835.0
DEU,S19,720292,302.0
DEU,S19,720293,32634.999999999996
DEU,S19,750210,25383.0
DEU,S19,810194,695878.0
DEU,S19,810820,97063.0
DEU,S19,811292,134.0
DEU,S19,850511,307754.0
DEU,SAU,250490,134906.0
DEU,SAU,251110,106070.0
DEU,SAU,252910,8121.0
DEU,SAU,280429,30760.0
DEU,SAU,280469,1266.0
DEU,SAU,282200,87358.0
DEU,SAU,720292,336933.0
DEU,SAU,740311,48128.0
DEU,SAU,810194,2050.0
DEU,SAU,810320,286.0
DEU,SAU,811292,1114.0
DEU,SAU,850511,230780.0
DEU,SDN,850511,2919.0
DEU,SEN,850511,750.0
DEU,SGP,250490,61694.0
DEU,SGP,280429,2467498.0
DEU,SGP,280469,1309.0
DEU,SGP,280470,847.0
DEU,SGP,283691,30076.0
DEU,SGP,711011,9913701.0
DEU,SGP,711021,462165.0
DEU,SGP,720293,181.0
DEU,SGP,810320,1657.0
DEU,SGP,810820,24575.0
DEU,SGP,811010,23590.0
DEU,SGP,811292,89043.0
DEU,SGP,850511,351115.0
DEU,SLV,810320,5035522.0
DEU,SLV,811292,525123.0
DEU,SLV,850511,1457.0
DEU,SRB,251110,15247.0
DEU,SRB,260600,53878.0
DEU,SRB,280429,137053.0
DEU,SRB,280469,8523.0
DEU,SRB,280480,171.0
DEU,SRB,283692,5377.0
DEU,SRB,711011,819.0
DEU,SRB,740311,1198.0
DEU,SRB,750210,245374.0
DEU,SRB,810194,1216.0
DEU,SRB,810820,13236.0
DEU,SRB,850511,13501332.0
DEU,SUR,850511,5185.0
DEU,SVK,250490,198620.0
DEU,SVK,251010,2748.0
DEU,SVK,251110,85259.0
DEU,SVK,252910,132845.0
DEU,SVK,252922,515135.99999999994
DEU,SVK,260600,2071733.0000000002
DEU,SVK,280429,1189277.0
DEU,SVK,280469,379271.0
DEU,SVK,280480,285415.0
DEU,SVK,282200,233057.0
DEU,SVK,283691,1356756.0
DEU,SVK,711011,2941639.0
DEU,SVK,740311,22006779.0
DEU,SVK,750210,1214968.0
DEU,SVK,810194,3071.0
DEU,SVK,810820,167344.0
DEU,SVK,811292,376189.0
DEU,SVK,850511,16678848.999999998
DEU,SVN,250490,90390.0
DEU,SVN,251110,613177.0
DEU,SVN,252910,1058291.0
DEU,SVN,260200,7251.0
DEU,SVN,260600,386466.0
DEU,SVN,280429,386242.0
DEU,SVN,280469,227648.0
DEU,SVN,282200,416.0
DEU,SVN,283691,21463.0
DEU,SVN,283692,44319.0
DEU,SVN,711021,6319.0
DEU,SVN,720293,137530.0
DEU,SVN,740311,2809546.0
DEU,SVN,750210,1249868.0
DEU,SVN,810194,25149.0
DEU,SVN,810411,85399.0
DEU,SVN,810820,499179.0
DEU,SVN,811010,152807.0
DEU,SVN,811292,137060.0
DEU,SVN,850511,2594414.0
DEU,SWE,250490,1384.0
DEU,SWE,251110,80777.0
DEU,SWE,252800,24529.0
DEU,SWE,252910,47447.0
DEU,SWE,252922,14006.0
DEU,SWE,260600,3761524.0
DEU,SWE,270112,1353924.0
DEU,SWE,280429,2518858.0
DEU,SWE,280469,132132.0
DEU,SWE,280470,297.0
DEU,SWE,282200,8235.0
DEU,SWE,283691,647599.0
DEU,SWE,283692,78701.0
DEU,SWE,711011,140791.0
DEU,SWE,711021,771973.0
DEU,SWE,720292,17105.0
DEU,SWE,740311,8653649.0
DEU,SWE,750210,5381452.0
DEU,SWE,810320,494.0
DEU,SWE,810411,915342.0
DEU,SWE,810820,156050.0
DEU,SWE,811292,535170.0
DEU,SWE,850511,1906853.0
DEU,SWZ,250490,96.0
DEU,SYC,282200,94.0
DEU,SYC,850511,1591.0
DEU,THA,250490,872.0
DEU,THA,252910,298644.0
DEU,THA,260200,13889.0
DEU,THA,280429,349225.0
DEU,THA,280469,1059.0
DEU,THA,282200,50.0
DEU,THA,283691,303.0
DEU,THA,283692,179.0
DEU,THA,711011,108891.0
DEU,THA,711021,6209381.0
DEU,THA,740311,24431.0
DEU,THA,750210,357861.0
DEU,THA,810194,3315.0
DEU,THA,810320,208364.0
DEU,THA,810411,99.0
DEU,THA,810820,22243.0
DEU,THA,811292,74.0
DEU,THA,850511,173957.0
DEU,TTO,850511,8886.0
DEU,TUN,252910,182233.0
DEU,TUN,280429,26029.0
DEU,TUN,283691,169.0
DEU,TUN,811292,74.0
DEU,TUN,850511,520451.0
DEU,TUR,250490,3479148.0
DEU,TUR,251010,13.0
DEU,TUR,251110,45963.0
DEU,TUR,252800,50.0
DEU,TUR,252910,24649.0
DEU,TUR,252922,587646.0
DEU,TUR,260200,16881.0
DEU,TUR,260600,45596.0
DEU,TUR,270112,4266.0
DEU,TUR,280429,3693920.0
DEU,TUR,280469,20127.0
DEU,TUR,280470,987.0
DEU,TUR,282200,454806.0
DEU,TUR,283691,5895487.0
DEU,TUR,283692,699198.0
DEU,TUR,711011,14812.0
DEU,TUR,711021,5474.0
DEU,TUR,720292,139525.0
DEU,TUR,720293,95349.0
DEU,TUR,740311,82716661.0
DEU,TUR,810194,302.0
DEU,TUR,810411,883.0
DEU,TUR,810820,75706.0
DEU,TUR,811010,396.0
DEU,TUR,811292,63163.0
DEU,TUR,850511,1513117.0
DEU,TZA,280429,3249.0
DEU,TZA,850511,10526.0
DEU,UGA,280469,168.0
DEU,UGA,850511,618.0
DEU,UKR,252910,84757.0
DEU,UKR,252922,5198.0
DEU,UKR,260600,19044.0
DEU,UKR,280429,455944.0
DEU,UKR,280470,2576.0
DEU,UKR,282200,215.0
DEU,UKR,283691,45.0
DEU,UKR,283692,38377.0
DEU,UKR,711011,29925.0
DEU,UKR,711021,679.0
DEU,UKR,810411,19.0
DEU,UKR,850511,118731.0
DEU,URY,282200,1453.0
DEU,URY,850511,16818.0
DEU,USA,250490,68829.0
DEU,USA,251110,3406450.0
DEU,USA,252910,277925.0
DEU,USA,252922,78894.0
DEU,USA,280429,16827790.0
DEU,USA,280469,3594337.0
DEU,USA,280470,163515.0
DEU,USA,280480,576393.0
DEU,USA,282200,74895.0
DEU,USA,283691,5128.0
DEU,USA,283692,8781315.0
DEU,USA,711011,108439789.0
DEU,USA,711021,118785096.0
DEU,USA,720292,186591.0
DEU,USA,740311,2353158.0
DEU,USA,750210,1198858.0
DEU,USA,810194,109726.0
DEU,USA,810320,105663703.0
DEU,USA,810411,158636.0
DEU,USA,810820,7553030.0
DEU,USA,811010,26858.0
DEU,USA,811292,32713017.0
DEU,USA,850511,21473533.0
DEU,UZB,280429,13629.0
DEU,UZB,720293,13367790.0
DEU,UZB,810411,1239719.0
DEU,UZB,810820,1367.0
DEU,UZB,850511,25085.0
DEU,VEN,850511,2201.0
DEU,VNM,251110,6694.0
DEU,VNM,280429,123465.0
DEU,VNM,740311,2117.0
DEU,VNM,750210,45794.0
DEU,VNM,810194,4391.0
DEU,VNM,810820,89478.0
DEU,VNM,850511,98509.0
DEU,WSM,282200,214.0
DEU,ZAF,250490,972.0
DEU,ZAF,252910,27129.0
DEU,ZAF,252922,4633.0
DEU,ZAF,260200,71.0
DEU,ZAF,260600,951.0
DEU,ZAF,280429,348140.0
DEU,ZAF,280469,118801.0
DEU,ZAF,280470,22.0
DEU,ZAF,280480,2404.0
DEU,ZAF,282200,2944.0
DEU,ZAF,711011,5569191.0
DEU,ZAF,711021,8023164.0
DEU,ZAF,720293,2230085.0
DEU,ZAF,750210,1895.0
DEU,ZAF,810820,57967.0
DEU,ZAF,811292,6183.0
DEU,ZAF,850511,124542.0
DEU,ZMB,850511,3167.0
DJI,AUT,850511,523.0
DMA,FRA,850511,384.0
DMA,SAU,850511,538.0
DNK,AGO,850511,176.0
DNK,ARE,260200,678.0
DNK,ARE,280429,1115.0
DNK,ARE,850511,3604.0
DNK,ARG,850511,3609.0
DNK,ARM,850511,579.0
DNK,AUS,251010,246.0
DNK,AUS,850511,51812.0
DNK,AUT,260200,29729.0
DNK,AUT,280429,44861.0
DNK,AUT,282200,128.0
DNK,AUT,850511,34814.0
DNK,BEL,270112,8677386.0
DNK,BEL,280429,6369.0
DNK,BEL,810194,3091.0
DNK,BEL,850511,109513.0
DNK,BEN,280429,5826.0
DNK,BFA,850511,2471.0
DNK,BGR,850511,1319.0
DNK,BHR,850511,18.0
DNK,BIH,850511,139.0
DNK,BLM,850511,73.0
DNK,BRA,850511,273732.0
DNK,BRN,280429,3947.0
DNK,CAN,280469,10634.0
DNK,CAN,282200,554.0
DNK,CAN,850511,65498.99999999999
DNK,CHE,260600,39185.0
DNK,CHE,810820,944.0
DNK,CHE,850511,16459.0
DNK,CHL,850511,20487.0
DNK,CHN,810320,8804.0
DNK,CHN,850511,111671.0
DNK,CIV,850511,10.0
DNK,CMR,280429,12284.0
DNK,COG,280429,974.0
DNK,COL,850511,4298.0
DNK,CPV,850511,3195.0
DNK,CRI,850511,778.0
DNK,CUB,850511,533.0
DNK,CYP,850511,834.0
DNK,CZE,850511,6656.0
DNK,DEU,251110,6116.0
DNK,DEU,252910,29.0
DNK,DEU,252922,694.0
DNK,DEU,270112,6629561.0
DNK,DEU,280429,72153.0
DNK,DEU,280469,3255831.0
DNK,DEU,282200,186913.0
DNK,DEU,711011,44780.0
DNK,DEU,711021,175154.0
DNK,DEU,740311,1212585.0
DNK,DEU,810820,1498.0
DNK,DEU,811292,113509.0
DNK,DEU,850511,631703.0
DNK,DOM,850511,132.0
DNK,ECU,850511,22907.0
DNK,EGY,280429,4390.0
DNK,EGY,850511,1246.0
DNK,ESP,280469,195636.0
DNK,ESP,850511,193318.0
DNK,EST,850511,11830.0
DNK,ETH,280429,1715.0
DNK,FIN,252922,2258.0
DNK,FIN,280429,135757.0
DNK,FIN,850511,36552.0
DNK,FRA,280429,196.0
DNK,FRA,280469,795960.0
DNK,FRA,720293,3161.0
DNK,FRA,750210,38463.0
DNK,FRA,850511,124117.0
DNK,GAB,280429,200.0
DNK,GBR,280429,13768.0
DNK,GBR,810194,124.0
DNK,GBR,811292,15512.0
DNK,GBR,850511,384134.0
DNK,GEO,850511,16.0
DNK,GRC,850511,12951.0
DNK,GRL,260200,4353.0
DNK,GRL,280429,34249.0
DNK,GRL,280470,10353.0
DNK,GRL,850511,16726.0
DNK,GTM,850511,135.0
DNK,HKG,850511,7762.0
DNK,HRV,251010,1470.0
DNK,HRV,251110,1509.0
DNK,HRV,850511,22030.0
DNK,HUN,280469,89431.0
DNK,HUN,850511,15164.0
DNK,IDN,250490,4094.0000000000005
DNK,IDN,850511,4363.0
DNK,IND,810320,8371.0
DNK,IND,850511,163243.0
DNK,IRL,270112,2023.0000000000002
DNK,IRL,850511,64333.0
DNK,ISL,252910,303.0
DNK,ISL,280429,4515.0
DNK,ISL,280469,282.0
DNK,ISL,282200,169.0
DNK,ISL,850511,4510.0
DNK,ISR,850511,3484.0
DNK,ITA,280429,341620.0
DNK,ITA,280469,626629.0
DNK,ITA,720292,200937.0
DNK,ITA,850511,58896.0
DNK,JAM,280469,2810.0
DNK,JAM,850511,32.0
DNK,JOR,850511,24.0
DNK,JPN,280469,1393.0
DNK,JPN,850511,26196.0
DNK,KAZ,850511,1184.0
DNK,KEN,280429,3917.0
DNK,KOR,850511,1775.0
DNK,KWT,850511,215.0
DNK,LBN,850511,97.0
DNK,LBY,280429,2131.0
DNK,LTU,850511,6678.0
DNK,LUX,850511,440.0
DNK,LVA,260200,115122.0
DNK,LVA,850511,9363.0
DNK,MAR,850511,23125.0
DNK,MDA,850511,2766.0
DNK,MEX,850511,58049.0
DNK,MKD,850511,50.0
DNK,MLT,850511,419.0
DNK,MNE,850511,1592.0
DNK,MUS,711011,9.0
DNK,MWI,280429,7623.0
DNK,NGA,850511,6138.0
DNK,NIC,850511,349.0
DNK,NLD,250490,22.0
DNK,NLD,251010,28254.0
DNK,NLD,251110,6875.0
DNK,NLD,252800,5146.0
DNK,NLD,252910,22714.0
DNK,NLD,252922,544.0
DNK,NLD,260200,8269.0
DNK,NLD,260600,13426.0
DNK,NLD,270112,117286.0
DNK,NLD,280429,23333.0
DNK,NLD,280469,36010.0
DNK,NLD,280470,3.0
DNK,NLD,280480,1.0
DNK,NLD,282200,7003.0
DNK,NLD,283691,87906.0
DNK,NLD,283692,145.0
DNK,NLD,711011,1781.0
DNK,NLD,711021,10955.0
DNK,NLD,720292,14491.0
DNK,NLD,720293,166.0
DNK,NLD,740311,4318.0
DNK,NLD,750210,75563.0
DNK,NLD,810194,1.0
DNK,NLD,810320,72.0
DNK,NLD,810411,6296.0
DNK,NLD,810820,159.0
DNK,NLD,811010,49.0
DNK,NLD,811292,450.0
DNK,NLD,850511,112936.0
DNK,NOR,250490,1918.0
DNK,NOR,251010,9.0
DNK,NOR,252800,16.0
DNK,NOR,252910,566.0
DNK,NOR,260200,8765.0
DNK,NOR,280429,391499.0
DNK,NOR,282200,509.0
DNK,NOR,283691,1735.0
DNK,NOR,720292,362.0
DNK,NOR,750210,130.0
DNK,NOR,810820,1200973.0
DNK,NOR,811010,682.0
DNK,NOR,811292,13491.0
DNK,NOR,850511,268256.0
DNK,NZL,850511,4690.0
DNK,PAK,280429,3729.0
DNK,PAK,280469,5453.0
DNK,PAK,850511,66.0
DNK,PAN,850511,916.0
DNK,PER,850511,2541.0
DNK,PHL,810820,22.0
DNK,PHL,850511,73.0
DNK,POL,280429,4952.0
DNK,POL,282200,14306.0
DNK,POL,740311,1.0
DNK,POL,850511,151523.0
DNK,PRT,251110,1652.0
DNK,PRT,850511,6221.0
DNK,PRY,850511,67.0
DNK,PYF,850511,32.0
DNK,QAT,850511,17873.0
DNK,ROU,282200,7775.0
DNK,ROU,811010,95.0
DNK,ROU,850511,1191.0
DNK,RUS,850511,6727.0
DNK,S19,810320,5175.0
DNK,S19,850511,70392.0
DNK,SAU,810411,11028.0
DNK,SAU,850511,896.0
DNK,SGP,280429,39.0
DNK,SGP,850511,1045.0
DNK,SRB,850511,1713.0
DNK,SVK,260600,62564.0
DNK,SVK,280469,304.0
DNK,SVK,810820,199.0
DNK,SVK,850511,34996.0
DNK,SVN,280429,530.0
DNK,SVN,850511,163536.0
DNK,SWE,251110,198.0
DNK,SWE,252910,3411.0
DNK,SWE,260200,41742.0
DNK,SWE,260600,1384.0
DNK,SWE,280429,2418682.0
DNK,SWE,282200,47541.0
DNK,SWE,283691,696348.0
DNK,SWE,283692,358.0
DNK,SWE,711011,5537.0
DNK,SWE,711021,92444.0
DNK,SWE,750210,30228.0
DNK,SWE,810820,2889.0
DNK,SWE,811010,26003.0
DNK,SWE,850511,334847.0
DNK,SYC,850511,23.0
DNK,THA,810411,119276.0
DNK,THA,850511,746.0
DNK,TTO,280429,383.0
DNK,TUR,850511,19524.0
DNK,TZA,850511,2464.0
DNK,UKR,850511,3715.0
DNK,URY,850511,45.0
DNK,USA,280469,2082.0
DNK,USA,280470,18889.0
DNK,USA,283692,7901.0
DNK,USA,740311,24739.0
DNK,USA,810320,1363.0
DNK,USA,850511,618052.0
DNK,UZB,850511,671.0
DNK,VNM,850511,10573.0
DNK,ZAF,720292,7154.0
DNK,ZAF,850511,15916.0
DOM,BRA,850511,257.0
DOM,BRB,282200,2033.9999999999998
DOM,CHE,811010,3876.0
DOM,CHN,850511,33.0
DOM,DEU,750210,4494122.0
DOM,ESP,252910,4347.0
DOM,ESP,811010,495.0
DOM,IND,750210,24072.0
DOM,JAM,282200,2024.0
DOM,JAM,850511,600.0
DOM,KOR,750210,1.0
DOM,KOR,850511,7.0
DOM,NLD,251010,240.0
DOM,NLD,740311,3977379.0
DOM,NLD,811010,39747.0
DOM,NZL,850511,13.0
DOM,PER,850511,3.0
DOM,S19,850511,34.0
DOM,SGP,850511,23.0
DOM,TCA,280470,1245.0
DOM,TCA,750210,224.0
DOM,USA,260600,4578141.0
DOM,USA,270112,12.0
DOM,USA,280470,20.0
DOM,USA,811010,1243114.0
DOM,USA,850511,68556.0
DOM,ZAF,280429,318908.0
DOM,ZAF,750210,3160759.0
DZA,ARE,280429,4825927.0
DZA,ARG,251010,7073511.0
DZA,ARM,280429,108959.0
DZA,AUT,251010,8509691.0
DZA,AUT,280429,6821399.0
DZA,AZE,280429,164705.0
DZA,BEL,251010,3585416.0
DZA,BEL,280429,1979102.0
DZA,BFA,280429,117854.0
DZA,BIH,280429,166189.0
DZA,BRA,251010,10051849.0
DZA,CHE,280429,7597198.0
DZA,CHN,280429,650233.0
DZA,CIV,280429,26885.0
DZA,COL,280429,197322.0
DZA,CYP,280429,61407.0
DZA,DEU,251010,342223.0
DZA,DEU,280429,25781459.0
DZA,EGY,280429,790104.0
DZA,ESP,251010,2301988.0
DZA,ESP,252910,918.0
DZA,ESP,280429,14080680.0
DZA,ETH,280429,91023.0
DZA,FIN,280429,6494.0
DZA,FRA,251010,9302155.0
DZA,FRA,260200,154.0
DZA,FRA,280429,84051275.0
DZA,GBR,280429,8024100.0
DZA,GRC,251010,9248988.0
DZA,HRV,280429,543476.0
DZA,IRL,280429,11247001.0
DZA,ITA,251010,1926119.0
DZA,ITA,280429,11904648.0
DZA,JOR,280429,168878.0
DZA,KEN,280429,7729.0
DZA,KWT,280429,589527.0
DZA,LBN,280429,49498.0
DZA,LKA,280429,21766.0
DZA,LUX,280429,10909.0
DZA,MAR,280429,810828.0
DZA,MKD,280429,342282.0
DZA,MLT,280429,617319.0
DZA,MRT,270112,94092.0
DZA,NGA,280429,22598.0
DZA,NLD,251010,544392.0
DZA,NOR,280429,891574.0
DZA,PAK,280429,65077.0
DZA,POL,251010,7660919.0
DZA,POL,280429,571929.0
DZA,PYF,280429,2902.0
DZA,SAU,280429,1064738.0
DZA,SGP,280429,595679.0
DZA,SRB,280429,2209741.0
DZA,SVK,280429,580191.0
DZA,SVN,280429,432027.0
DZA,TUN,251010,2479039.0
DZA,TUN,280429,222681.0
DZA,TUR,251010,5567854.0
DZA,TUR,252910,1164.0
DZA,TUR,280429,1851044.0
DZA,UKR,280429,653355.0
DZA,URY,251010,11601807.0
DZA,USA,280429,742376.0
DZA,ZAF,280429,605236.0
ECU,AUT,850511,1.0
ECU,CAN,850511,1613.0
ECU,CHL,280429,69.0
ECU,COL,260600,24153.0
ECU,ESP,252910,1008.0
ECU,GBR,740311,2177.0
ECU,IRL,850511,4.0
ECU,MEX,850511,7000.0
ECU,NLD,850511,26.0
ECU,PAN,280470,1.0
ECU,PER,280429,16361.999999999998
ECU,USA,280429,400.0
ECU,USA,280469,117050.0
ECU,USA,711011,14999.0
EGY,ARE,251010,21151.0
EGY,ARE,252910,8839.0
EGY,AUS,251010,2501787.0
EGY,AUS,251110,21722.0
EGY,AUT,251010,7012583.0
EGY,BEL,251010,85538.0
EGY,BEL,270112,1.0
EGY,BRA,251010,12301140.0
EGY,CHN,260200,181611.0
EGY,CHN,740311,378000.0
EGY,CMR,280429,6200.0
EGY,DEU,251010,28422.0
EGY,DEU,711011,3960.0
EGY,DEU,711021,134700.0
EGY,DZA,251010,18630.0
EGY,DZA,252910,109484.0
EGY,ESP,251010,5630043.0
EGY,ESP,850511,999.0
EGY,FIN,283691,1.0
EGY,FRA,251010,1634526.0
EGY,FRA,252910,396.0
EGY,FRA,260600,164.0
