i,j,cmd,value
MAR,DEU,740311,15.0
MAR,DEU,850511,73.0
MAR,GHA,251110,485103.0
MAR,GRC,251010,2078891.0
MAR,GIN,850511,590.0
MAR,GUY,251110,1979035.0
MAR,IRL,260600,398.0
MAR,ITA,251110,1382958.0
MAR,ITA,252922,5597121.0
MAR,ITA,260200,26.0
MAR,CIV,251010,424167.0
MAR,CIV,251110,1272153.0
MAR,CIV,850511,4864.0
MAR,JPN,251010,5443246.0
MAR,JPN,251110,1922.0
MAR,JOR,252910,396352.0
MAR,KOR,251010,34156681.0
MAR,KOR,260200,223.0
MAR,KOR,750210,10238535.0
MAR,LBN,251010,20121364.0
MAR,LTU,251010,10881819.0
MAR,MDG,850511,47.0
MAR,MRT,250490,1183.0
MAR,MRT,251110,702071.0
MAR,MRT,280429,1202.0
MAR,MRT,850511,1531.0
MAR,MEX,251010,173920787.0
MAR,S19,251010,4858226.0
MAR,S19,850511,2710.0
MAR,OMN,251110,3307185.0
MAR,NAM,251110,660041.0
MAR,NAM,260200,12569635.0
MAR,NLD,251010,19809792.0
MAR,NLD,251110,9111923.0
MAR,NLD,252922,1303484.0
MAR,NLD,260200,32430.0
MAR,NLD,260600,3.0
MAR,NLD,270112,236.0
MAR,NZL,251010,22160988.0
MAR,NER,251110,123580.0
MAR,NGA,251110,99834.0
MAR,NOR,251010,71241549.0
MAR,NOR,251110,8072987.0
MAR,NOR,750210,2368.0
MAR,PAK,251010,58524617.0
MAR,PRY,251010,107.0
MAR,PER,251010,39647741.0
MAR,PER,260200,1357.0
MAR,PHL,251010,25920084.0
MAR,POL,251010,6431035.0
MAR,POL,251110,211706.0
MAR,POL,850511,11.0
MAR,PRT,251010,1609244.0
MAR,PRT,251110,448294.0
MAR,PRT,252910,62.0
MAR,PRT,740311,1077.0
MAR,PRT,850511,762.0
MAR,QAT,850511,25.0
MAR,ROU,251010,20415232.0
MAR,SEN,711011,182.0
MAR,IND,251010,57582302.0
MAR,IND,251110,58001.0
MAR,IND,252922,1973056.0
MAR,IND,260200,1049540.0
MAR,IND,282200,20927.0
MAR,SVN,251010,2372294.0
MAR,ZAF,251110,34804.0
MAR,ZAF,260200,492.0
MAR,ESP,250490,844.0
MAR,ESP,251010,6812252.0
MAR,ESP,251110,8498549.0
MAR,ESP,252910,16655808.0
MAR,ESP,260200,51023.0
MAR,ESP,280429,7505.0
MAR,ESP,850511,726.0
MAR,SUR,251110,5823.0
MAR,SWE,850511,268.0
MAR,CHE,251010,706742.0
MAR,CHE,251110,78642.0
MAR,TTO,251110,1994687.0
MAR,ARE,850511,15.0
MAR,TUN,251110,8244155.000000001
MAR,TUR,251010,112507485.0
MAR,TUR,251110,16148295.0
MAR,TUR,252922,291497.0
MAR,TUR,260200,144.0
MAR,EGY,251110,894272.0
MAR,GBR,251010,203204.0
MAR,GBR,251110,1079094.0
MAR,USA,251110,43865637.0
MAR,USA,260200,25016.0
MAR,USA,811010,332132.0
MAR,USA,811292,47508.0
MAR,BFA,850511,3779.0
MOZ,AGO,251110,136296.0
MOZ,BGR,270112,13161055.0
MOZ,CHN,250490,5552.0
MOZ,CHN,252922,21816.0
MOZ,CHN,270112,178714842.0
MOZ,CHN,283691,291165.0
MOZ,CHN,740311,2246611.0
MOZ,DEU,270112,16783425.0
MOZ,JPN,270112,14418156.0
MOZ,KOR,270112,473092672.0
MOZ,MYS,270112,37576139.0
MOZ,MYS,740311,7482868.0
MOZ,MUS,252800,181776.0
MOZ,S19,740311,6305742.0
MOZ,NLD,270112,113.0
MOZ,NLD,740311,28597871.0
MOZ,POL,270112,82629856.0
MOZ,PRT,850511,126.0
MOZ,IND,270112,11718683.0
MOZ,SVK,270112,12212022.0
MOZ,ZAF,250490,15.0
MOZ,ZAF,251010,1.0
MOZ,ZAF,270112,18027983.0
MOZ,ZWE,260600,639268.0
MOZ,ZWE,280470,23282.0
MOZ,ZWE,850511,11.0
MOZ,SWE,270112,141375.0
MOZ,THA,740311,562617.0
MOZ,GBR,250490,85411.0
MOZ,USA,250490,24560.0
MOZ,USA,270112,2440055.0
OMN,ARG,811010,99806.0
OMN,AUT,850511,30.0
OMN,BHR,251110,237136.0
OMN,BEL,811010,962551.0
OMN,CAN,811010,1453419.0
OMN,LKA,811010,5003.0
OMN,CHN,270112,3986824.0
OMN,FIN,811010,10470.0
OMN,FRA,260200,1.0
OMN,FRA,811010,117451.0
OMN,KEN,811010,131127.0
OMN,KWT,850511,2634.0
OMN,MYS,810194,16088.000000000002
OMN,NLD,280429,6199.0
OMN,NLD,811010,41921.0
OMN,PER,811010,17496.0
OMN,POL,811010,35075.0
OMN,QAT,251110,819987.0
OMN,SAU,720293,144767.0
OMN,SAU,850511,320.0
OMN,SRB,811010,87891.0
OMN,IND,260200,988.0
OMN,IND,811010,2648913.0
OMN,ZAF,250490,1.0
OMN,ESP,811010,267156.0
OMN,TUN,811010,45673.0
OMN,UKR,811010,30316.0
OMN,USA,811010,1834362.0
NAM,AGO,250490,259.0
NAM,AGO,251110,1091.0
NAM,AGO,252800,592.0
NAM,AGO,280429,501.0
NAM,AGO,280469,882.0
NAM,AGO,740311,32686.999999999996
NAM,AGO,850511,20.0
NAM,AUS,252910,28.0
NAM,BEL,251110,541.0
NAM,BRA,260200,1909.0
NAM,CHN,260200,4166582.9999999995
NAM,CHN,282200,72764038.0
NAM,CHN,740311,5245085.0
NAM,COD,251110,41025.0
NAM,CYP,280429,139619.0
NAM,CZE,850511,33.0
NAM,FIN,282200,3239997.0
NAM,FRA,250490,3182.0
NAM,GAB,251110,128425.00000000001
NAM,DEU,252910,163.0
NAM,DEU,283691,153.0
NAM,DEU,850511,7.0
NAM,IRL,250490,1232.0
NAM,ITA,252922,2392.0
NAM,KOR,282200,4471559.0
NAM,MYS,282200,7083708.0
NAM,MLT,280429,1291.0
NAM,NLD,740311,3136430.0
NAM,SAU,282200,16076039.0
NAM,IND,251110,283.0
NAM,IND,260200,3824343.0
NAM,SGP,260200,4114228.0
NAM,SGP,282200,224643.0
NAM,ZAF,250490,16.0
NAM,ZAF,251010,48997.0
NAM,ZAF,260200,34.0
NAM,ZAF,260600,7.0
NAM,ZAF,270112,48.0
NAM,ZAF,280480,1.0
NAM,ZAF,283691,2.0
NAM,ZAF,740311,1892507.0
NAM,ZAF,810194,18.0
NAM,ZAF,850511,9.0
NAM,ZWE,252800,96869.0
NAM,CHE,282200,14992467.0
NAM,USA,850511,1.0
NRU,CHN,251010,8295704.0
NRU,KOR,251010,8807621.0
NRU,NZL,251010,5486175.0
NRU,GBR,850511,2072.0
NPL,DNK,850511,1.0
NPL,NLD,850511,2548.0
NPL,IND,280429,84.0
NLD,ALB,251110,18670.0
NLD,ALB,850511,1259.0
NLD,DZA,251110,61602.0
NLD,DZA,280429,11685.0
NLD,DZA,850511,1966.0
NLD,AND,850511,69.0
NLD,AGO,251110,2218810.0
NLD,AGO,850511,38.0
NLD,ATG,280429,1496.0
NLD,AZE,280429,14888.0
NLD,AZE,283691,3767.0
NLD,AZE,850511,188.0
NLD,ARG,251110,14656.0
NLD,ARG,280429,184238.0
NLD,ARG,280469,17184.0
NLD,ARG,720292,448028.0
NLD,ARG,750210,216313.0
NLD,ARG,810411,734605.0
NLD,ARG,850511,26247.0
NLD,AUS,252910,203.0
NLD,AUS,280429,4330.0
NLD,AUS,280469,5260.0
NLD,AUS,283691,139302.0
NLD,AUS,283692,143132.0
NLD,AUS,740311,788.0
NLD,AUS,850511,16465.0
NLD,AUT,251010,6.0
NLD,AUT,251110,800828.0
NLD,AUT,252800,50506.0
NLD,AUT,252910,52.0
NLD,AUT,252922,23717.0
NLD,AUT,260200,48788.0
NLD,AUT,260600,54.0
NLD,AUT,270112,41279.0
NLD,AUT,280429,1206110.0
NLD,AUT,280469,1626509.0
NLD,AUT,280470,184.0
NLD,AUT,280480,3.0
NLD,AUT,282200,29759.0
NLD,AUT,283691,141821.0
NLD,AUT,283692,6.0
NLD,AUT,711011,63.0
NLD,AUT,711021,69.0
NLD,AUT,720292,3676.0
NLD,AUT,720293,697570.0
NLD,AUT,740311,368.0
NLD,AUT,750210,12928114.0
NLD,AUT,810194,6363.0
NLD,AUT,810411,274749.0
NLD,AUT,810820,202632.0
NLD,AUT,811010,3542.0
NLD,AUT,811292,196142.0
NLD,AUT,850511,1119606.0
NLD,BHR,850511,1429.0
NLD,BGD,850511,10914.0
NLD,ARM,260200,256254.00000000003
NLD,ARM,850511,171.0
NLD,BRB,850511,1351.0
NLD,BEL,250490,3659.0
NLD,BEL,251010,115105217.0
NLD,BEL,251110,1658062.0
NLD,BEL,252800,1429437.0
NLD,BEL,252910,2028741.0
NLD,BEL,252922,626.0
NLD,BEL,260200,1093880.0
NLD,BEL,260600,459425.0
NLD,BEL,270112,21518200.0
NLD,BEL,280429,2213420.0
NLD,BEL,280469,10151402.0
NLD,BEL,280470,150783.0
NLD,BEL,280480,175509.0
NLD,BEL,282200,921.0
NLD,BEL,283691,1103785.0
NLD,BEL,711011,1540606.0
NLD,BEL,711021,2949206.0
NLD,BEL,720292,386246.0
NLD,BEL,720293,44895465.0
NLD,BEL,740311,29926959.0
NLD,BEL,750210,157290174.0
NLD,BEL,810194,13037.0
NLD,BEL,810320,1102.0
NLD,BEL,810411,1563968.0
NLD,BEL,810820,903.0
NLD,BEL,811010,164817.0
NLD,BEL,811292,53838.0
NLD,BEL,850511,3730448.0
NLD,BIH,850511,7452.0
NLD,BRA,251110,94004.0
NLD,BRA,252910,10744.0
NLD,BRA,260200,15893.0
NLD,BRA,260600,2810.0
NLD,BRA,280429,32976.0
NLD,BRA,280469,36731.0
NLD,BRA,282200,49531.0
NLD,BRA,720292,595796.0
NLD,BRA,740311,6507.0
NLD,BRA,750210,4086379.0
NLD,BRA,810820,71089.0
NLD,BRA,850511,16749.0
NLD,VGB,260200,18444.0
NLD,BGR,251010,3665.0
NLD,BGR,251110,1174.0
NLD,BGR,252910,1196.0
NLD,BGR,260200,111.0
NLD,BGR,260600,63.0
NLD,BGR,270112,4288.0
NLD,BGR,280429,5345.0
NLD,BGR,280469,66489.0
NLD,BGR,280470,311.0
NLD,BGR,280480,11451.0
NLD,BGR,711011,73.0
NLD,BGR,711021,1427.0
NLD,BGR,720292,264.0
NLD,BGR,720293,600154.0
NLD,BGR,740311,2506.0
NLD,BGR,750210,1265974.0
NLD,BGR,810194,2.0
NLD,BGR,810411,76568.0
NLD,BGR,810820,4.0
NLD,BGR,811010,1844.0
NLD,BGR,850511,14076.0
NLD,CMR,251110,2307.0
NLD,CAN,250490,30.0
NLD,CAN,251110,314822.0
NLD,CAN,270112,95.0
NLD,CAN,280429,349.0
NLD,CAN,280469,1042464.9999999999
NLD,CAN,720292,460806.0
NLD,CAN,740311,3059.0
NLD,CAN,850511,155837.0
NLD,CPV,251110,43.0
NLD,LKA,850511,16.0
NLD,CHL,280429,4331.0
NLD,CHL,720292,24025.0
NLD,CHL,750210,33528.0
NLD,CHL,850511,21152.0
NLD,CHN,250490,1712.0
NLD,CHN,251110,10176.0
NLD,CHN,260200,94490.0
NLD,CHN,260600,23199.0
NLD,CHN,280429,1133.0
NLD,CHN,280469,24453980.0
NLD,CHN,280470,10037.0
NLD,CHN,720293,2609899.0
NLD,CHN,740311,1939796.0
NLD,CHN,850511,1461428.0
NLD,COL,251110,64010.00000000001
NLD,COL,260600,8751.0
NLD,COL,280429,3278.0
NLD,COL,282200,5597.0
NLD,COL,750210,129146.99999999999
NLD,COL,850511,18561.0
NLD,COD,850511,359.0
NLD,CRI,850511,250.0
NLD,HRV,250490,8.0
NLD,HRV,251010,8934.0
NLD,HRV,251110,92160.0
NLD,HRV,252800,1238.0
NLD,HRV,252910,86.0
NLD,HRV,252922,4182.0
NLD,HRV,260200,10.0
NLD,HRV,260600,17983.0
NLD,HRV,270112,6317.0
NLD,HRV,280429,1556.0
NLD,HRV,280469,45771.0
NLD,HRV,280470,434.0
NLD,HRV,282200,1.0
NLD,HRV,283691,45736.0
NLD,HRV,711011,106.0
NLD,HRV,711021,627.0
NLD,HRV,720292,103.0
NLD,HRV,720293,16.0
NLD,HRV,740311,47172.0
NLD,HRV,750210,5.0
NLD,HRV,810411,71.0
NLD,HRV,810820,6.0
NLD,HRV,811010,267.0
NLD,HRV,811292,2495.0
NLD,HRV,850511,9109.0
NLD,CYP,250490,3.0
NLD,CYP,251010,36.0
NLD,CYP,251110,8.0
NLD,CYP,252910,371.0
NLD,CYP,260200,4.0
NLD,CYP,260600,14.0
NLD,CYP,270112,16843.0
NLD,CYP,280429,69.0
NLD,CYP,280469,6703.0
NLD,CYP,280470,2.0
NLD,CYP,280480,4.0
NLD,CYP,282200,1.0
NLD,CYP,283691,326.0
NLD,CYP,711021,97.0
NLD,CYP,720292,1179.0
NLD,CYP,720293,629.0
NLD,CYP,740311,2754.0
NLD,CYP,750210,737.0
NLD,CYP,810194,31.0
NLD,CYP,810411,3123.0
NLD,CYP,810820,172.0
NLD,CYP,811010,24.0
NLD,CYP,811292,3.0
NLD,CYP,850511,13540.0
NLD,CZE,251010,1243.0
NLD,CZE,251110,674516.0
NLD,CZE,252910,417.0
NLD,CZE,252922,2475806.0
NLD,CZE,260200,185650.0
NLD,CZE,260600,241058.0
NLD,CZE,270112,16403.0
NLD,CZE,280429,403546.0
NLD,CZE,280469,951971.0
NLD,CZE,280470,360.0
NLD,CZE,283691,65059.0
NLD,CZE,283692,2.0
NLD,CZE,711011,58.0
NLD,CZE,711021,1477.0
NLD,CZE,720292,930913.0
NLD,CZE,720293,4751.0
NLD,CZE,740311,69.0
NLD,CZE,750210,1675113.0
NLD,CZE,810194,21629.0
NLD,CZE,810411,70784.0
NLD,CZE,810820,20550.0
NLD,CZE,811010,837.0
NLD,CZE,850511,1482420.0
NLD,DNK,250490,3596.0
NLD,DNK,251010,40.0
NLD,DNK,251110,67611.0
NLD,DNK,252910,333834.0
NLD,DNK,260200,55937.0
NLD,DNK,270112,960935.0
NLD,DNK,280429,451460.0
NLD,DNK,280469,141504.0
NLD,DNK,280470,4648.0
NLD,DNK,280480,2.0
NLD,DNK,711011,2969.0
NLD,DNK,711021,6701.0
NLD,DNK,720292,1432.0
NLD,DNK,720293,347.0
NLD,DNK,740311,2388.0
NLD,DNK,750210,884282.0
NLD,DNK,810411,1264.0
NLD,DNK,810820,79.0
NLD,DNK,811010,54329.0
NLD,DNK,811292,72063.0
NLD,DNK,850511,3901078.0
NLD,DOM,850511,65.0
NLD,ECU,850511,128.0
NLD,SLV,280429,19354.0
NLD,SLV,850511,290.0
NLD,ETH,850511,4679.0
NLD,EST,250490,4316.0
NLD,EST,251010,15.0
NLD,EST,251110,19914.0
NLD,EST,252910,317.0
NLD,EST,252922,93.0
NLD,EST,260200,380.0
NLD,EST,260600,373.0
NLD,EST,270112,1650525.0
NLD,EST,280429,461.0
NLD,EST,280469,4963.0
NLD,EST,280470,367.0
NLD,EST,282200,1.0
NLD,EST,283691,334.0
NLD,EST,711011,75.0
NLD,EST,711021,272.0
NLD,EST,720292,604.0
NLD,EST,720293,3432.0
NLD,EST,740311,79.0
NLD,EST,750210,3260.0
NLD,EST,810194,1.0
NLD,EST,810411,1074.0
NLD,EST,810820,301216.0
NLD,EST,811010,4.0
NLD,EST,811292,1.0
NLD,EST,850511,58399.0
NLD,FIN,251010,127.0
NLD,FIN,251110,462771.0
NLD,FIN,252910,48.0
NLD,FIN,260200,152724.0
NLD,FIN,260600,40.0
NLD,FIN,270112,1982.0
NLD,FIN,280429,2417.0
NLD,FIN,280469,390643.0
NLD,FIN,280470,107.0
NLD,FIN,282200,3.0
NLD,FIN,283691,31652.0
NLD,FIN,711021,441.0
NLD,FIN,720292,60687.0
NLD,FIN,720293,46486.0
NLD,FIN,740311,1093.0
NLD,FIN,750210,25319319.0
NLD,FIN,810194,15879.0
NLD,FIN,810411,6657.0
NLD,FIN,810820,8.0
NLD,FIN,811292,108.0
NLD,FIN,850511,402337.0
NLD,FRA,250490,2567.0
NLD,FRA,251010,1873.0
NLD,FRA,251110,1795215.0
NLD,FRA,252800,140535.0
NLD,FRA,252910,506020.0
NLD,FRA,252922,6226.0
NLD,FRA,260200,90403.0
NLD,FRA,260600,2959445.0
NLD,FRA,270112,6704431.0
NLD,FRA,280429,673493.0
NLD,FRA,280469,7513600.0
NLD,FRA,280470,158155.0
NLD,FRA,280480,6333.0
NLD,FRA,282200,39577.0
NLD,FRA,283691,5571073.0
NLD,FRA,711011,83681.0
NLD,FRA,711021,232.0
NLD,FRA,720292,123853.0
NLD,FRA,720293,3913312.0
NLD,FRA,740311,29739865.0
NLD,FRA,750210,6144295.0
NLD,FRA,810194,25582.0
NLD,FRA,810320,4098.0
NLD,FRA,810411,5728132.0
NLD,FRA,810820,10924.0
NLD,FRA,811010,56369.0
NLD,FRA,811292,7674.0
NLD,FRA,850511,1524008.0
NLD,PYF,850511,110.0
NLD,GAB,850511,1740.0
NLD,GEO,280429,780.0
NLD,GEO,850511,5455.0
NLD,GMB,850511,1075.0
NLD,DEU,250490,58988.0
NLD,DEU,251010,6100178.0
NLD,DEU,251110,6447644.0
NLD,DEU,252800,276452.0
NLD,DEU,252910,705615.0
NLD,DEU,252922,388725.0
NLD,DEU,260200,3241153.0
NLD,DEU,260600,6487801.0
NLD,DEU,270112,146778023.0
NLD,DEU,280429,9743092.0
NLD,DEU,280469,18896240.0
NLD,DEU,280470,5024136.0
NLD,DEU,280480,336455.0
NLD,DEU,283691,7542939.0
NLD,DEU,711011,3057895.0
NLD,DEU,711021,9205573.0
NLD,DEU,720292,4484568.0
NLD,DEU,720293,69383644.0
NLD,DEU,740311,156706787.0
NLD,DEU,750210,89497471.0
NLD,DEU,810194,154412.0
NLD,DEU,810320,2666.0
NLD,DEU,810411,4335353.0
NLD,DEU,810820,310129.0
NLD,DEU,811010,941432.0
NLD,DEU,811292,2241496.0
NLD,DEU,850511,8073703.0
NLD,GHA,280429,11142.0
NLD,GHA,850511,7622.0
NLD,GIB,850511,4.0
NLD,GRC,251010,96.0
NLD,GRC,251110,676489.0
NLD,GRC,252910,277.0
NLD,GRC,260200,1705.0
NLD,GRC,260600,15914.0
NLD,GRC,270112,21146.0
NLD,GRC,280429,261.0
NLD,GRC,280469,944799.0
NLD,GRC,280470,29.0
NLD,GRC,280480,33278.0
NLD,GRC,282200,55626.0
NLD,GRC,283691,5773.0
NLD,GRC,283692,1.0
NLD,GRC,711011,214.0
NLD,GRC,711021,837.0
NLD,GRC,720292,115785.0
NLD,GRC,720293,82520.0
NLD,GRC,740311,110439308.0
NLD,GRC,750210,599.0
NLD,GRC,810411,4075.9999999999995
NLD,GRC,810820,154.0
NLD,GRC,811010,11425.0
NLD,GRC,811292,3.0
NLD,GRC,850511,130175.00000000001
NLD,GRL,850511,16885.0
NLD,GTM,850511,119.0
NLD,GIN,280429,1408.0
NLD,HND,850511,82.0
NLD,HKG,720293,1258282.0
NLD,HKG,850511,18590.0
NLD,HUN,251010,209.0
NLD,HUN,251110,8537.0
NLD,HUN,252910,163.0
NLD,HUN,260200,1847.0
NLD,HUN,260600,195.0
NLD,HUN,270112,878.0
NLD,HUN,280429,966.0
NLD,HUN,280469,1286643.0
NLD,HUN,280470,28.0
NLD,HUN,282200,8.0
NLD,HUN,283691,262354.0
NLD,HUN,711021,586.0
NLD,HUN,720292,53.0
NLD,HUN,720293,25.0
NLD,HUN,740311,1316031.0
NLD,HUN,750210,38.0
NLD,HUN,810194,2061.0
NLD,HUN,810411,2741009.0
NLD,HUN,810820,8.0
NLD,HUN,811010,5897.0
NLD,HUN,850511,536793.0
NLD,ISL,252922,117763.0
NLD,ISL,280429,14779.0
NLD,ISL,810411,6808.0
NLD,ISL,850511,6288.0
NLD,IDN,250490,1078.0
NLD,IDN,251110,7864.0
NLD,IDN,260200,30053.0
NLD,IDN,260600,15153.0
NLD,IDN,283691,8564.0
NLD,IDN,850511,10968.0
NLD,IRN,850511,155.0
NLD,IRL,251010,67.0
NLD,IRL,251110,51.0
NLD,IRL,252910,18.0
NLD,IRL,260200,9014.0
NLD,IRL,260600,19.0
NLD,IRL,270112,1198926.0
NLD,IRL,280429,2063.0
NLD,IRL,280469,87095.0
NLD,IRL,280470,862.0
NLD,IRL,283691,23338.0
NLD,IRL,711011,97.0
NLD,IRL,711021,262.0
NLD,IRL,720292,226.0
NLD,IRL,720293,11067.0
NLD,IRL,740311,14.0
NLD,IRL,750210,60.0
NLD,IRL,810194,1310.0
NLD,IRL,810411,1817.0
NLD,IRL,810820,48580.0
NLD,IRL,811010,232.0
NLD,IRL,850511,172880.0
NLD,ISR,251110,186851.0
NLD,ISR,252910,1101000.0
NLD,ISR,280429,77086.0
NLD,ISR,283691,17894.0
NLD,ISR,720293,3597757.0
NLD,ISR,850511,762901.0
NLD,ITA,251110,921168.0
NLD,ITA,252800,94030.0
NLD,ITA,260200,321240.0
NLD,ITA,260600,28810.0
NLD,ITA,270112,89520.0
NLD,ITA,280429,82665.0
NLD,ITA,280469,37563563.0
NLD,ITA,280480,21970.0
NLD,ITA,282200,212307.0
NLD,ITA,283691,1995634.0
NLD,ITA,711011,1702324.0
NLD,ITA,711021,1420833.0
NLD,ITA,720292,9197049.0
NLD,ITA,720293,35563311.0
NLD,ITA,740311,105197507.0
NLD,ITA,750210,352185908.0
NLD,ITA,810194,93996.0
NLD,ITA,810411,8755785.0
NLD,ITA,810820,999975.0
NLD,ITA,811010,324594.0
NLD,ITA,811292,7895366.0
NLD,ITA,850511,939239.0
NLD,CIV,850511,21947.0
NLD,JAM,740311,18244.0
NLD,JPN,250490,1210.0
NLD,JPN,251110,28687.0
NLD,JPN,260200,28505.0
NLD,JPN,280429,6045.0
NLD,JPN,280469,53062.0
NLD,JPN,280470,237601.0
NLD,JPN,720293,312283.0
NLD,JPN,850511,115398.0
NLD,KAZ,251110,30610.0
NLD,KAZ,280469,157704.0
NLD,KAZ,283691,8933.0
NLD,KAZ,850511,2620.0
NLD,JOR,850511,4858.0
NLD,KEN,850511,687.0
NLD,KOR,260200,55865.0
NLD,KOR,260600,11117.0
NLD,KOR,270112,274.0
NLD,KOR,280429,42315.0
NLD,KOR,280469,567579.0
NLD,KOR,280470,4508.0
NLD,KOR,720292,38.0
NLD,KOR,740311,722.0
NLD,KOR,811292,791.0
NLD,KOR,850511,193476.0
NLD,KWT,251110,164534.0
NLD,KWT,280429,2384.0
NLD,KWT,850511,2497.0
NLD,KGZ,280429,3162.0
NLD,KGZ,850511,722.0
NLD,LBN,251110,28222.0
NLD,LBN,850511,1033.0
NLD,LVA,251010,24.0
NLD,LVA,251110,23.0
NLD,LVA,252910,692.0
NLD,LVA,260600,53137.0
NLD,LVA,270112,50575.0
NLD,LVA,280429,1422.0
NLD,LVA,280469,8709.0
NLD,LVA,280470,120.0
NLD,LVA,283691,2031.0000000000002
NLD,LVA,283692,1.0
NLD,LVA,711011,12.0
NLD,LVA,711021,559.0
NLD,LVA,720292,16.0
NLD,LVA,720293,89.0
NLD,LVA,740311,38.0
NLD,LVA,750210,17.0
NLD,LVA,810194,2.0
NLD,LVA,810411,42.0
NLD,LVA,810820,6.0
NLD,LVA,850511,10654.0
NLD,LBY,850511,462.0
NLD,LTU,251010,1830.0
NLD,LTU,251110,132.0
NLD,LTU,252910,37.0
NLD,LTU,260200,77.0
NLD,LTU,260600,104.0
NLD,LTU,270112,9372.0
NLD,LTU,280429,37544.0
NLD,LTU,280469,7363.0
NLD,LTU,280470,127.0
NLD,LTU,280480,2.0
NLD,LTU,283691,1.0
NLD,LTU,283692,1.0
NLD,LTU,711021,1199.0
NLD,LTU,720292,941.0
NLD,LTU,720293,205.0
NLD,LTU,740311,11788.0
NLD,LTU,750210,238.0
NLD,LTU,810411,1036.0
NLD,LTU,810820,67.0
NLD,LTU,811010,5.0
NLD,LTU,811292,1.0
NLD,LTU,850511,37939.0
NLD,LUX,251010,39.0
NLD,LUX,251110,48.0
NLD,LUX,252922,2921.0
NLD,LUX,260600,2.0
NLD,LUX,270112,4478.0
NLD,LUX,280429,14688.0
NLD,LUX,280469,26781.0
NLD,LUX,280470,47.0
NLD,LUX,280480,1.0
NLD,LUX,711011,921.0
NLD,LUX,711021,2067.0
NLD,LUX,720292,15845.0
NLD,LUX,720293,30240.0
NLD,LUX,740311,8172.000000000001
NLD,LUX,750210,2021358.0
NLD,LUX,810194,9300.0
NLD,LUX,810411,26684.0
NLD,LUX,810820,41.0
NLD,LUX,811010,201.0
NLD,LUX,811292,2055.0
NLD,LUX,850511,18425.0
NLD,MDG,280429,219.0
NLD,MDG,850511,611.0
NLD,MYS,251110,7519.0
NLD,MYS,252800,5484.0
NLD,MYS,260600,16236.0
NLD,MYS,270112,24105804.0
NLD,MYS,280469,8472.0
NLD,MYS,282200,172546.0
NLD,MYS,283691,5924.0
NLD,MYS,720293,5378473.0
NLD,MYS,750210,1942041.0
NLD,MYS,850511,5948.0
NLD,MDV,250490,60.0
NLD,MLI,260200,55331.0
NLD,MLT,250490,28.0
NLD,MLT,251010,153.0
NLD,MLT,251110,10075.0
NLD,MLT,260200,8.0
NLD,MLT,260600,3.0
NLD,MLT,270112,5654.0
NLD,MLT,280429,395.0
NLD,MLT,280469,3976.0
NLD,MLT,280470,53.0
NLD,MLT,280480,3.0
NLD,MLT,282200,6.0
NLD,MLT,283691,92.0
NLD,MLT,283692,11.0
NLD,MLT,711011,157.0
NLD,MLT,711021,431.0
NLD,MLT,720292,1403.0
NLD,MLT,720293,509.0
NLD,MLT,740311,341.0
NLD,MLT,750210,479.0
NLD,MLT,810320,4.0
NLD,MLT,810411,1345.0
NLD,MLT,810820,55.0
NLD,MLT,811010,22.0
NLD,MLT,811292,11.0
NLD,MLT,850511,2874.0
NLD,MUS,250490,67.0
NLD,MUS,850511,22.0
NLD,MEX,260600,2454.0
NLD,MEX,280429,1727.0
NLD,MEX,280469,12924.0
NLD,MEX,282200,60730.0
NLD,MEX,750210,9459323.0
NLD,MEX,810411,69749.0
NLD,MEX,850511,40578.0
NLD,S19,260200,56647.0
NLD,S19,260600,22398.0
NLD,S19,280429,78586.0
NLD,S19,720293,61149.0
NLD,S19,740311,841.0
NLD,S19,810194,1131973.0
NLD,S19,850511,767161.0
NLD,MDA,850511,2912.0
NLD,MNE,850511,4.0
NLD,MAR,251110,55320.0
NLD,MAR,260200,18444.0
NLD,MAR,270112,7854564.0
NLD,MAR,811292,110.0
NLD,MAR,850511,3476.0
NLD,MOZ,740311,7297.0
NLD,OMN,251110,26843.0
NLD,OMN,280429,22730.0
NLD,OMN,810411,158216.0
NLD,OMN,850511,2363.0
NLD,NAM,850511,183.0
NLD,NPL,850511,343.0
NLD,CUW,740311,7439.0
NLD,CUW,850511,1966.0
NLD,ABW,850511,1253.0
NLD,SXM,850511,8724.0
NLD,BES,280429,14891.0
NLD,BES,850511,153.0
NLD,NCL,850511,490.0
NLD,NZL,280429,597.0
NLD,NZL,283691,63875.0
NLD,NZL,740311,3739.0
NLD,NZL,850511,2580.0
NLD,NGA,251110,33588.0
NLD,NGA,260600,1269.0
NLD,NGA,280429,2125.0
NLD,NGA,282200,3729.0
NLD,NGA,850511,12386.0
NLD,NOR,251110,14346680.0
NLD,NOR,252910,212249.0
NLD,NOR,270112,14856.0
NLD,NOR,280429,56783.0
NLD,NOR,280469,818178.0
NLD,NOR,280470,1197.0
NLD,NOR,283691,57400.0
NLD,NOR,740311,12981.0
NLD,NOR,810194,614.0
NLD,NOR,810411,1298423.0
NLD,NOR,810820,1538.0
NLD,NOR,850511,130001.0
NLD,MHL,850511,460.0
NLD,PAK,252800,2772.0
NLD,PAK,280429,30.0
NLD,PAK,850511,1142.0
NLD,PAN,252800,7069.0
NLD,PAN,850511,1578.0
NLD,PNG,850511,3578.0
